CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
44.65	29.82	34.54	56.01	77.22	66.72	22.33	62.01	68.48	37.84	62.01	62.47	45.0	45.0	32.14	34.47	45.73	27.02	44.75	19.86	77.22	23.61	61.42	73.44
31.51	36.18	17.85	30.06	38.43	18.19	21.01	28.48	13.89	16.7	56.74	32.84	20.68	36.0	16.03	42.92	33.61	19.1	34.42	52.33	21.7	16.27	18.57	38.77
49.41	50.8	62.53	61.65	72.53	57.75	56.59	81.35	65.69	59.03	74.16	62.91	60.33	52.28	50.19	55.99	65.87	31.82	46.71	40.26	70.85	49.64	63.36	86.21
44.12	44.12	39.2	35.09	50.19	39.14	48.01	39.2	39.75	6.27	42.18	39.2	31.04	23.31	32.49	31.36	46.36	42.18	39.14	30.49	54.27	5.31	40.13	54.27
19.78	46.21	49.79	58.38	92.47	49.79	30.1	40.94	32.01	28.73	65.33	31.07	31.07	56.1	34.6	41.15	50.99	40.25	38.37	40.96	47.25	31.76	32.01	30.42
47.68	41.69	47.67	46.49	47.09	48.5	40.6	80.73	47.1	39.47	80.73	47.09	46.49	35.9	40.53	49.07	36.68	37.66	47.67	47.09	70.35	40.6	47.04	41.29
26.08	28.88	38.01	38.26	51.49	50.26	47.5	92.35	44.71	42.14	92.35	36.06	30.95	44.85	26.03	43.75	37.28	18.58	38.55	49.03	52.02	49.12	41.58	52.16
13.24	13.67	33.55	16.61	52.18	35.46	17.26	87.25	18.73	13.97	59.62	12.96	10.14	8.9	23.99	18.25	14.34	16.89	21.22	17.58	42.17	13.46	14.69	49.66
63.16	51.93	63.16	70.17	63.16	63.16	41.72	74.19	63.16	70.17	100.0	63.16	48.33	63.16	70.17	63.16	43.67	70.17	46.92	63.16	74.19	70.17	70.17	63.16
49.62	43.85	58.57	41.18	58.57	61.19	11.33	50.44	44.82	34.82	47.36	58.57	10.9	20.61	33.12	53.07	62.36	39.65	2.92	53.07	47.36	41.21	9.85	58.57
6.7	8.68	16.51	14.78	11.94	16.04	8.81	12.28	10.91	9.09	11.62	10.76	9.22	13.4	8.71	14.41	10.59	11.76	10.9	7.3	11.62	9.22	8.81	14.22
12.01	22.3	19.26	20.52	34.31	19.77	14.75	35.44	31.28	28.82	29.27	28.39	20.52	24.4	13.98	19.86	19.26	13.82	10.33	23.48	18.97	10.27	36.83	28.31
46.05	47.28	84.24	40.98	62.98	62.98	12.45	84.24	57.58	26.91	84.24	57.58	49.13	26.91	42.11	57.58	62.98	11.11	13.83	20.27	62.98	15.13	26.91	62.98
23.17	15.06	9.85	17.06	46.78	45.59	14.15	51.39	26.57	9.41	34.19	45.76	9.97	11.21	39.12	46.78	13.63	4.31	29.92	53.31	42.75	17.67	28.7	37.9
32.24	41.35	47.91	17.02	48.6	44.21	30.77	47.91	31.01	32.55	42.6	47.0	39.05	33.94	33.06	30.44	41.76	33.26	29.57	28.24	45.42	36.85	39.42	50.58
4.98	8.66	8.86	18.2	52.62	43.87	7.69	86.56	41.23	28.49	100.0	13.7	1.99	14.34	2.49	39.22	30.17	10.06	31.75	10.87	54.5	3.8	11.38	13.7
21.42	12.95	23.15	35.99	50.71	22.87	23.63	46.07	18.74	19.17	48.09	35.19	22.3	6.32	29.62	37.08	6.96	19.13	25.18	5.93	64.91	6.02	21.74	50.71
9.23	20.88	20.33	35.36	35.93	34.97	6.84	37.8	29.42	6.76	37.8	35.42	10.92	7.51	13.52	35.93	24.03	13.54	39.35	26.44	42.97	18.61	22.07	36.42
22.61	24.08	21.31	12.04	22.61	5.75	6.05	4.81	24.62	9.88	5.4	22.61	16.54	9.31	8.64	24.08	24.08	24.08	10.12	22.61	5.09	23.83	10.52	22.61
9.52	8.84	8.75	16.4	39.52	15.44	16.9	48.65	28.09	14.65	35.61	14.65	23.31	18.64	9.49	15.54	6.83	5.45	20.62	18.47	43.31	8.71	23.3	27.31
5.26	4.31	8.71	13.83	32.14	29.69	17.14	37.32	31.16	6.27	21.9	18.53	26.23	14.65	4.18	15.42	4.09	14.24	41.59	17.58	5.29	11.2	18.5	21.63
20.33	49.46	42.06	34.32	34.33	37.38	15.45	43.25	56.08	27.5	43.25	50.73	42.59	35.09	41.82	25.23	33.46	35.56	34.78	21.07	54.9	25.23	34.32	37.95
4.34	26.05	38.47	31.79	31.21	38.47	4.21	43.18	30.14	2.06	13.3	3.52	7.56	35.57	25.27	60.23	11.12	2.0	3.65	4.79	15.53	6.79	4.55	43.85
13.91	8.23	8.16	17.33	33.7	8.96	7.44	8.16	32.92	14.22	40.05	29.15	14.31	13.11	19.62	64.72	13.4	33.81	27.13	50.31	32.92	14.22	13.4	17.64
5.03	68.66	60.43	44.86	87.47	73.63	69.77	87.47	24.48	63.67	87.47	59.77	54.62	10.71	51.99	73.63	34.62	8.18	28.75	9.97	87.47	30.48	73.63	50.77
32.7	21.14	23.75	19.26	36.61	25.51	19.0	23.91	37.81	14.76	27.96	23.63	29.4	19.57	12.27	29.97	24.31	21.88	32.02	25.57	31.61	22.9	28.45	31.61
5.06	5.19	7.04	16.17	18.53	8.06	6.14	11.22	17.54	9.36	9.02	8.19	10.73	5.51	5.81	19.26	5.3	5.61	5.72	4.74	8.85	3.52	11.43	9.03
47.59	59.81	48.46	46.96	68.42	42.67	49.82	100.0	47.9	32.83	90.25	41.33	51.68	36.38	76.96	60.95	73.32	63.22	41.65	28.81	100.0	12.82	67.74	55.24
27.21	26.02	54.02	29.63	42.46	40.16	12.4	57.31	12.4	27.21	42.46	47.63	57.31	25.89	22.91	43.11	13.4	27.21	27.21	36.34	57.31	34.23	36.37	57.31
29.33	19.49	28.78	39.16	38.24	48.74	31.04	89.02	51.4	38.05	93.64	39.6	26.79	24.96	41.48	73.17	37.37	28.84	47.56	54.18	77.82	43.71	38.09	64.17
7.5	20.22	4.97	16.56	20.42	23.25	19.42	18.66	15.37	17.13	37.23	20.23	14.86	23.45	14.01	18.81	17.59	22.96	17.43	7.11	38.91	16.85	20.98	18.22
15.37	15.51	15.06	18.15	15.06	15.06	8.76	15.06	13.56	36.76	18.15	18.15	15.34	15.06	24.56	15.51	15.34	14.83	15.06	15.06	8.51	25.44	25.38	8.51
48.33	29.0	38.16	80.71	80.71	80.71	26.31	50.27	48.33	48.33	50.27	80.71	48.33	48.33	48.33	16.81	29.0	38.16	80.71	48.33	50.27	59.0	59.0	50.27
26.94	6.07	31.96	29.19	65.08	54.3	5.12	80.41	33.87	30.39	43.91	24.77	14.56	9.56	17.9	25.21	24.77	5.93	6.52	19.05	62.57	18.6	15.49	47.73
47.09	64.23	57.57	57.57	57.57	76.25	46.15	83.2	51.18	64.23	83.2	64.23	39.21	40.16	48.46	57.57	61.3	57.63	57.57	57.57	76.25	69.65	53.37	57.57
28.11	46.37	49.13	64.5	69.98	100.0	72.72	62.63	57.31	47.86	78.25	64.5	46.83	19.25	42.09	72.72	41.69	35.24	38.99	30.93	69.98	37.03	46.83	69.98
34.67	18.75	62.77	18.79	83.23	100.0	9.66	100.0	45.78	14.63	100.0	77.84	12.41	38.36	23.01	41.49	19.62	18.26	21.81	67.81	100.0	24.77	56.81	100.0
38.89	38.08	53.77	59.44	65.06	50.83	37.41	75.56	47.85	25.67	75.56	60.94	60.94	45.51	32.55	57.42	55.13	55.89	35.73	71.87	71.98	36.34	52.52	84.21
33.06	33.0	39.69	31.65	37.76	38.87	31.11	81.43	31.65	25.68	81.43	39.24	31.11	31.23	26.28	6.2	28.76	38.66	31.31	38.4	41.16	27.83	36.85	60.48
47.32	44.18	70.51	30.37	61.85	80.93	38.93	70.51	52.0	47.87	80.93	70.51	41.43	13.4	38.46	47.32	53.91	5.04	52.17	74.59	63.95	8.03	39.46	37.62
4.44	12.78	13.59	17.23	22.1	23.65	11.82	12.46	5.01	11.09	15.6	9.93	11.51	10.67	17.17	20.98	17.98	4.76	11.73	4.64	12.2	9.23	12.16	30.86
29.66	27.33	57.5	42.13	33.29	49.91	14.99	69.56	26.14	9.05	51.33	47.22	25.75	32.59	23.65	44.06	32.87	18.03	46.73	17.27	60.66	24.6	31.82	57.5
6.18	11.21	27.87	15.0	47.66	36.95	12.89	34.31	20.66	12.11	38.93	20.66	16.8	21.22	22.01	16.59	12.66	27.82	19.91	8.59	36.04	4.19	21.01	36.04
56.1	68.88	84.92	68.88	56.1	68.88	30.27	100.0	72.84	72.84	86.64	84.92	70.94	29.15	25.36	84.92	56.1	72.84	56.1	50.95	100.0	59.09	68.88	100.0
20.78	19.69	53.77	27.49	84.92	62.95	15.77	100.0	25.54	14.53	60.26	58.02	15.09	17.73	21.69	39.04	28.53	26.15	34.61	50.02	84.92	15.77	14.64	70.4
8.48	8.93	9.85	10.36	18.78	20.88	15.84	51.36	4.9	5.78	36.97	6.15	16.17	2.7	7.67	19.16	12.32	8.24	9.85	13.63	31.99	8.71	9.61	26.57
25.55	27.73	37.46	31.32	34.42	39.81	29.93	27.78	36.7	26.79	41.8	30.23	30.23	30.17	10.05	36.96	35.86	35.91	30.16	30.51	34.42	33.22	29.91	33.57
11.05	11.67	22.42	26.32	26.0	25.97	9.44	43.17	14.46	15.88	42.73	33.5	10.44	11.7	27.88	28.39	17.68	8.58	36.29	15.09	31.28	20.31	16.36	26.32
7.19	7.19	8.77	13.83	14.25	19.77	8.23	9.38	7.22	8.84	28.79	8.84	8.84	13.32	5.73	7.19	6.69	7.19	14.25	16.32	8.84	13.92	8.84	28.79
15.28	14.99	7.11	20.96	27.91	20.32	7.02	68.87	4.35	4.16	78.75	10.11	3.88	16.64	13.8	24.8	4.04	7.61	6.18	10.91	81.67	3.19	7.01	7.48
51.72	46.95	54.58	34.06	67.31	58.88	38.65	44.55	39.27	19.63	60.32	60.34	32.37	35.43	38.58	60.89	46.58	27.06	43.74	53.68	53.85	26.27	77.69	58.01
3.04	11.31	20.15	15.91	53.08	35.22	4.71	61.48	57.91	8.56	57.91	58.22	16.45	40.05	22.87	50.44	22.79	40.52	33.81	3.36	61.28	5.75	16.45	57.91
35.51	37.7	32.85	46.71	38.49	40.75	42.74	80.96	41.46	30.29	43.48	36.39	31.45	11.18	43.35	43.48	40.47	34.39	35.6	32.86	35.06	33.04	37.82	35.06
37.82	37.7	32.85	39.52	43.48	40.75	46.77	70.62	39.37	28.78	42.95	43.48	46.77	11.18	34.99	42.57	48.47	39.12	36.44	27.95	44.95	34.0	30.42	45.27
14.38	43.43	61.4	47.56	40.49	37.58	12.38	77.14	29.04	13.6	51.32	23.56	28.76	8.42	27.85	21.66	5.17	9.17	8.64	26.16	52.03	10.41	55.87	16.69
9.55	16.66	30.66	19.54	37.46	16.48	17.86	18.56	6.96	25.44	12.86	34.61	16.17	9.01	4.68	30.58	8.85	21.22	16.22	31.65	18.56	25.45	15.82	33.0
26.24	29.11	27.75	29.11	45.73	48.09	22.65	48.09	29.11	15.92	61.51	40.28	23.42	20.31	24.34	27.24	27.53	26.7	29.11	32.89	48.09	34.71	21.27	48.09
16.81	29.53	38.19	31.06	58.55	37.15	15.54	88.22	37.57	18.53	49.46	37.27	24.71	26.96	28.32	56.34	31.49	18.78	29.12	11.04	50.74	24.95	39.19	59.64
14.74	19.44	39.34	17.89	45.36	36.03	30.89	40.02	34.38	29.12	32.56	32.33	37.38	29.68	19.3	38.27	26.79	25.84	19.56	8.1	38.92	12.01	30.32	40.21
7.2	15.47	33.41	19.39	23.83	47.96	8.93	64.15	24.74	21.14	45.51	37.53	26.09	41.74	13.61	37.01	16.17	12.67	10.84	14.61	44.02	11.05	9.35	53.59
8.28	7.95	32.69	24.87	12.26	8.97	8.67	14.61	8.46	23.93	8.92	21.34	13.52	5.36	9.61	15.6	15.82	21.8	2.29	34.53	8.69	14.96	37.95	8.69
12.32	8.4	42.67	18.28	30.75	43.71	10.19	94.0	21.82	12.0	83.23	14.13	23.45	11.48	21.96	34.93	17.37	15.59	20.69	14.51	50.95	11.23	12.15	32.39
9.3	19.86	47.91	12.31	46.01	49.99	7.71	100.0	27.21	12.79	85.83	11.9	13.98	18.97	26.7	47.43	20.21	37.13	23.24	22.49	85.83	23.03	23.47	27.19
3.38	7.9	4.27	3.35	7.36	3.66	13.77	15.5	3.45	4.84	7.83	7.76	5.28	3.16	5.65	3.88	7.28	3.72	4.82	4.41	17.17	4.52	12.0	1.99
8.55	12.93	27.71	15.82	15.85	25.72	21.72	63.19	20.4	12.29	65.58	8.38	16.44	18.53	10.2	10.86	10.32	17.29	10.63	12.67	27.72	17.4	23.92	44.68
10.24	32.59	21.53	40.34	30.22	31.58	24.3	25.19	32.31	7.6	25.38	33.65	19.21	5.58	19.51	33.65	12.29	13.97	9.35	24.6	39.79	17.0	22.12	38.22
9.03	17.57	13.73	29.16	32.24	44.41	18.5	34.6	15.78	12.71	15.91	13.73	18.56	49.7	13.83	56.78	13.83	8.53	12.79	15.12	18.36	20.19	17.92	32.15
6.3	33.89	30.37	34.46	30.4	70.12	27.23	58.88	10.15	10.14	70.12	80.03	18.84	15.82	12.04	13.83	21.41	18.0	39.92	37.26	70.12	9.84	59.59	44.29
13.68	13.68	7.17	8.53	31.65	25.22	10.55	32.41	20.04	11.95	25.22	19.39	11.37	59.09	11.7	22.92	7.74	6.27	7.11	65.03	34.05	17.06	7.48	19.97
11.37	19.36	6.31	7.08	33.16	33.1	10.2	42.18	29.93	8.64	33.16	10.51	4.73	13.27	10.84	21.42	9.37	9.94	23.87	8.08	29.84	8.42	12.78	27.64
3.99	24.34	24.34	71.45	88.08	69.01	14.67	88.08	48.18	24.37	88.08	50.49	24.34	12.96	28.05	69.01	54.52	61.8	61.8	3.26	69.01	17.2	24.92	88.08
10.82	5.44	21.26	16.46	40.29	40.29	9.33	44.44	15.12	6.84	44.44	19.46	42.26	40.98	6.41	15.07	38.49	10.7	40.29	20.47	44.44	10.67	15.42	39.65
35.23	39.21	31.69	26.8	55.86	55.86	23.8	31.69	32.37	32.23	55.86	50.67	30.42	22.74	24.04	31.01	34.21	27.73	34.21	34.74	55.86	17.28	34.21	69.02
49.86	23.48	64.25	50.53	52.79	36.83	23.58	40.19	12.09	52.02	40.19	34.87	21.38	35.77	13.33	43.72	70.63	70.63	49.86	35.41	22.38	26.51	34.12	9.45
10.25	26.44	17.96	28.92	17.96	33.2	29.73	32.17	36.65	17.73	36.98	18.33	36.65	26.41	20.97	25.1	14.68	14.68	16.04	7.79	28.86	22.97	24.88	18.22
22.31	15.12	13.99	8.77	23.48	29.97	23.77	22.9	15.48	9.52	32.18	21.37	31.15	21.32	24.96	29.59	23.22	17.9	21.99	41.96	23.48	14.2	31.53	30.3
12.62	16.19	38.28	38.61	34.4	43.31	8.48	45.04	45.52	13.41	32.19	17.87	25.39	18.04	23.03	43.1	36.65	34.82	39.79	37.86	41.85	15.44	35.73	37.38
6.48	10.75	66.14	20.02	40.58	23.55	5.14	34.86	21.62	4.86	42.26	44.44	15.86	33.9	7.23	27.41	35.71	10.09	6.2	14.23	40.58	18.77	11.57	5.78
50.19	36.93	54.35	40.26	55.43	73.15	21.04	56.76	35.68	30.26	61.24	68.43	49.43	45.1	22.34	61.53	38.1	11.91	12.03	38.29	78.76	47.91	43.12	76.49
57.78	57.78	46.1	74.44	74.44	46.1	18.7	74.44	74.44	39.52	74.44	74.44	74.44	47.91	47.0	46.1	74.44	62.73	46.1	25.01	74.44	24.2	74.44	74.44
15.2	23.08	36.62	34.51	34.51	34.51	21.67	36.62	23.08	17.43	34.51	10.74	4.81	12.51	22.34	13.45	20.43	10.58	5.82	18.0	36.62	2.27	15.94	34.51
15.8	14.83	31.75	23.67	6.65	21.15	17.34	25.6	15.4	17.64	45.77	25.1	8.92	20.88	10.9	18.54	15.81	12.07	27.59	6.61	30.8	2.68	15.62	30.69
17.53	33.56	12.81	12.96	40.18	54.43	12.79	54.43	53.9	12.54	54.3	28.31	17.65	10.22	13.51	44.13	39.18	23.28	36.63	32.79	47.88	7.54	22.56	24.87
23.59	25.7	45.04	33.88	33.35	48.18	29.6	58.39	33.59	16.19	73.93	22.47	22.83	20.74	8.65	24.76	24.23	11.91	25.32	28.67	72.08	18.86	9.96	82.01
13.77	35.07	36.14	41.17	53.5	51.3	38.32	100.0	15.98	19.09	66.36	30.74	26.38	33.49	17.66	57.34	36.07	33.44	30.27	7.77	90.22	23.17	10.29	68.98
10.33	11.53	14.73	16.2	16.66	18.44	9.74	17.67	13.32	11.24	33.96	14.04	15.55	14.99	10.53	14.67	15.32	13.47	14.06	15.02	19.21	11.27	11.41	16.52
36.62	26.58	12.45	15.31	37.6	32.56	12.94	21.02	30.13	24.74	37.6	34.39	27.67	15.91	15.07	30.13	30.93	28.92	13.26	12.87	21.02	8.49	26.58	49.74
14.25	20.01	46.95	43.5	43.41	58.46	11.92	33.89	19.36	23.91	50.4	33.49	14.23	25.17	5.51	47.14	46.22	13.42	28.96	38.61	50.4	7.85	16.11	46.02
13.76	17.67	9.33	14.05	26.72	21.07	4.52	40.05	43.18	12.88	41.22	35.82	30.5	9.62	21.63	30.12	28.84	24.67	30.09	22.5	47.32	10.19	29.89	26.29
4.81	42.9	60.84	60.51	51.36	56.18	67.51	100.0	42.66	58.68	36.35	40.99	49.54	36.99	51.31	67.25	50.54	39.77	48.2	6.24	75.91	33.48	58.68	48.68
8.3	13.4	59.37	18.02	45.81	56.29	8.89	50.87	31.46	10.8	41.57	28.33	8.94	27.65	26.87	37.29	22.18	30.89	27.63	7.86	29.79	15.0	28.18	50.87
29.4	23.2	30.83	32.12	33.76	52.94	19.95	48.06	24.86	23.87	48.06	39.68	42.79	19.91	35.83	40.05	25.51	31.44	29.88	16.16	43.03	33.55	35.68	32.01
32.56	2.84	59.15	69.31	69.31	61.15	59.66	69.31	31.61	10.05	69.31	69.31	75.39	75.39	32.64	69.31	66.52	22.16	50.17	69.31	69.31	22.72	50.93	50.93
7.36	25.75	18.95	10.93	44.08	42.12	8.23	80.71	13.83	13.38	100.0	31.61	15.73	10.6	10.31	42.12	8.79	31.61	38.72	34.39	80.71	13.83	22.23	100.0
48.2	25.38	33.02	47.54	51.97	62.96	53.48	63.26	29.38	22.14	60.9	49.34	37.12	39.69	28.5	43.64	44.69	32.59	49.34	54.03	73.15	39.77	48.73	60.9
13.14	13.08	19.48	19.48	20.16	20.16	15.72	20.16	19.48	14.94	20.16	20.16	19.48	22.04	20.61	20.16	14.01	8.86	20.16	14.51	20.16	13.26	19.48	20.16
30.77	37.07	19.52	26.77	24.82	33.6	28.34	17.71	26.29	23.51	32.55	32.71	28.43	35.64	22.48	34.98	31.76	16.63	24.34	30.92	33.06	34.6	26.98	33.4
67.3	67.3	25.4	67.3	72.72	72.72	11.25	83.86	78.25	56.77	72.42	72.72	72.72	56.22	36.62	72.72	72.72	67.3	48.42	72.72	100.0	67.3	67.3	100.0
17.83	6.75	2.36	9.72	2.39	9.94	1.96	27.02	8.76	4.41	9.58	2.39	8.25	12.93	13.07	2.46	7.76	2.69	8.84	9.96	12.24	7.13	5.5	23.8
28.49	15.73	64.42	19.29	54.48	44.65	16.46	54.48	16.77	12.1	64.14	44.75	19.62	24.19	18.43	54.48	58.94	19.7	54.48	43.72	41.86	43.72	28.69	44.75
26.23	26.74	37.96	21.58	30.56	32.98	23.28	33.57	22.54	28.51	42.33	35.49	26.53	29.39	27.16	32.07	25.53	28.11	18.93	33.62	44.04	21.89	8.86	28.05
4.22	42.74	47.25	40.74	48.93	48.93	7.93	47.25	33.62	38.36	26.1	51.47	28.07	26.24	22.24	29.15	34.89	22.63	26.54	37.57	28.01	21.89	47.59	26.1
29.61	51.92	53.87	26.51	39.02	68.48	10.08	90.36	51.09	27.06	74.17	48.46	8.22	44.23	35.35	90.36	27.85	49.25	72.0	21.89	90.36	30.61	30.6	88.07
51.21	66.44	66.44	65.74	78.39	52.76	36.86	91.32	36.65	46.01	91.32	56.5	20.29	47.55	52.05	66.44	41.05	41.05	50.66	56.44	78.39	51.06	57.14	11.69
29.7	35.55	55.09	34.29	59.19	57.66	41.17	63.19	43.66	17.29	52.92	51.33	35.71	30.32	40.97	43.9	35.86	39.89	34.14	48.73	52.92	18.15	44.26	35.93
11.58	25.31	38.36	18.63	45.93	48.14	15.19	45.93	47.9	37.66	45.93	24.83	17.38	26.76	21.87	43.75	26.87	25.75	36.01	22.92	53.4	24.24	25.31	24.65
11.36	13.76	39.05	31.75	32.6	32.13	24.18	35.23	16.56	19.16	36.52	30.63	21.2	30.7	15.88	7.83	28.14	15.29	11.81	30.63	39.05	6.26	16.72	17.9
20.65	19.49	38.93	35.4	54.48	73.63	21.56	60.05	57.98	17.94	34.24	41.28	18.18	5.11	15.08	64.6	41.95	28.94	38.96	9.35	75.91	16.58	57.1	58.02
15.29	15.29	16.74	19.64	26.44	25.97	16.75	25.95	16.39	34.11	17.69	16.39	19.27	17.66	13.99	19.27	16.39	11.84	15.29	29.85	16.39	10.7	16.39	19.64
17.54	13.89	17.13	16.91	24.44	27.52	17.13	85.91	38.95	12.73	38.95	16.91	11.45	15.67	15.36	24.44	25.13	13.17	16.68	13.41	24.44	16.91	16.68	20.8
16.76	1.27	37.25	31.98	33.7	34.75	25.67	35.34	32.83	23.41	38.22	32.05	28.76	29.08	18.28	40.07	28.44	22.36	24.3	31.22	33.65	21.98	30.77	32.41
7.89	15.4	17.49	24.05	32.93	30.07	13.85	26.6	35.17	6.05	32.06	18.85	26.87	18.97	22.57	42.5	11.72	5.58	27.15	17.74	30.32	8.98	32.44	34.89
10.39	26.69	33.4	21.52	30.81	33.87	24.7	29.48	21.36	9.05	35.1	14.66	31.69	33.12	24.13	35.63	12.05	20.58	33.05	37.11	36.54	11.76	31.44	45.99
29.62	40.72	33.35	31.34	32.34	39.66	4.91	38.8	32.37	5.8	54.0	44.87	22.93	25.82	38.35	54.99	38.16	38.3	54.38	20.73	45.64	26.5	23.88	42.6
25.85	44.78	40.73	48.16	41.42	42.37	11.21	49.14	47.68	15.09	41.42	49.76	27.68	23.72	25.83	54.88	28.7	38.27	35.24	32.37	41.42	17.85	41.31	48.69
7.88	16.81	18.58	11.62	19.03	36.03	7.7	65.37	18.96	3.65	49.76	23.71	13.27	9.76	9.63	19.23	10.63	7.77	11.24	7.77	64.14	15.66	11.67	49.34
13.07	36.91	58.02	21.48	71.89	66.85	16.28	80.7	47.52	44.05	68.69	65.76	14.22	42.66	38.69	63.85	51.72	36.95	28.3	66.78	65.6	33.02	22.26	54.08
26.61	47.0	74.74	48.99	68.88	67.49	28.2	71.7	21.8	24.84	83.18	59.72	60.86	18.63	27.79	52.65	15.6	9.56	23.93	60.51	68.12	34.3	44.65	46.36
8.69	8.5	21.07	5.83	14.61	17.13	9.37	16.54	9.78	7.74	27.13	20.8	12.89	5.84	11.81	10.58	19.23	14.77	31.09	12.24	22.94	9.39	5.84	22.1
33.85	33.23	27.97	51.65	31.75	17.73	27.41	45.59	33.88	45.38	34.78	33.9	25.58	34.86	11.51	23.2	28.76	27.49	28.01	36.65	33.9	33.23	35.56	37.74
44.74	42.38	67.07	51.94	51.95	43.71	57.4	51.42	31.44	30.2	51.95	51.95	38.92	57.27	35.84	51.95	38.47	18.51	40.31	51.26	51.95	31.44	40.27	30.41
33.21	33.78	35.12	27.46	36.17	42.57	19.07	45.75	42.77	17.52	38.74	40.78	28.52	9.53	31.13	35.77	26.03	30.82	27.7	23.68	52.85	26.74	35.03	44.24
32.24	35.89	30.93	31.09	35.15	35.69	28.73	27.41	42.51	33.55	33.97	29.39	48.04	14.67	36.43	35.41	28.35	36.81	27.44	36.71	30.36	19.09	13.25	30.18
7.88	28.65	29.07	37.28	36.51	38.84	38.76	18.86	21.85	20.69	20.32	22.71	23.96	18.98	30.3	34.12	17.24	36.75	19.86	3.35	30.39	11.88	17.88	13.08
30.97	34.4	13.34	8.0	62.15	62.29	14.34	77.28	48.22	7.61	100.0	42.95	7.9	7.9	17.47	40.43	33.88	33.58	62.99	55.39	66.05	7.8	16.12	47.19
7.41	7.41	40.9	31.46	31.61	21.97	7.35	34.69	15.26	6.25	34.69	15.26	7.84	7.41	1.76	7.84	33.55	7.77	13.91	12.87	31.61	3.23	8.23	34.39
8.97	13.63	6.98	8.09	36.26	42.9	7.85	8.77	5.86	4.3	33.13	30.67	17.73	10.69	8.42	17.4	25.89	12.0	20.14	10.9	36.26	6.93	18.22	40.19
8.37	4.0	4.85	3.72	25.9	4.17	4.93	63.21	3.89	4.0	12.5	5.92	3.89	3.86	3.14	13.3	7.95	3.98	4.18	7.82	15.82	3.51	4.17	13.31
15.4	19.32	30.68	23.16	54.07	38.44	8.5	72.56	16.22	14.96	68.16	18.73	15.04	19.81	26.88	50.33	18.07	17.39	28.27	10.2	74.45	15.14	15.08	18.06
18.56	25.54	19.23	9.85	21.79	8.77	12.09	17.47	14.25	18.56	28.69	20.78	5.62	3.04	10.82	20.78	28.07	22.54	11.53	13.82	30.09	20.29	21.28	20.78
19.66	23.41	20.45	20.66	21.3	24.58	17.76	31.52	40.36	26.65	33.19	27.78	23.41	14.85	17.58	25.84	33.3	27.14	42.17	30.18	32.57	12.92	23.07	26.61
22.03	20.37	19.6	22.86	27.41	43.44	14.7	36.82	18.05	13.28	23.1	27.43	16.03	18.51	16.64	31.82	22.75	16.01	39.88	18.64	19.22	25.28	25.43	22.81
9.03	23.3	25.81	11.69	25.49	25.99	8.48	22.08	14.49	8.48	23.07	26.95	18.51	19.77	7.02	9.77	10.26	9.21	19.64	21.6	22.35	10.66	8.53	22.35
43.6	22.06	35.22	53.68	48.46	48.46	21.58	24.65	53.68	14.04	24.65	53.68	26.24	43.16	24.77	37.13	35.22	19.29	18.47	15.38	24.65	32.37	31.55	27.94
61.4	30.9	43.67	25.85	100.0	58.81	30.7	100.0	37.31	22.93	87.25	43.19	35.79	43.19	8.44	37.31	37.31	30.17	53.48	53.48	87.25	28.75	35.79	87.25
44.6	32.85	42.14	35.35	56.41	67.14	7.0	86.61	31.7	9.57	92.11	75.66	20.79	38.42	35.87	71.11	53.09	21.11	48.72	61.11	59.8	14.53	19.73	78.46
6.24	4.8	29.29	5.1	28.13	25.04	4.39	32.81	9.79	9.85	55.84	18.07	12.35	4.59	17.08	29.06	11.14	3.21	7.33	10.82	35.73	3.14	7.62	35.77
4.04	46.9	45.03	4.4	88.28	88.28	8.11	100.0	41.15	17.23	100.0	77.29	19.38	33.0	42.13	64.37	21.5	37.16	38.12	68.47	88.28	6.68	32.21	100.0
23.58	39.24	30.68	29.18	25.17	17.06	21.81	40.81	14.15	4.12	48.69	31.68	8.47	16.12	13.52	44.72	18.06	6.89	36.99	12.6	34.88	19.58	25.0	38.71
8.84	32.66	18.96	18.92	47.6	25.21	18.37	47.15	21.75	13.64	39.76	33.39	12.44	10.53	26.01	21.19	30.19	16.17	43.91	22.59	26.24	28.3	45.24	26.37
44.71	14.05	90.48	61.32	29.38	90.48	5.82	90.48	47.99	5.44	69.89	69.89	69.89	19.33	37.24	68.75	69.89	47.04	55.94	61.32	35.08	44.71	25.75	35.08
12.13	2.45	15.14	44.22	35.39	59.46	10.07	45.61	28.5	8.23	76.7	24.8	8.45	37.15	11.76	46.71	28.25	19.35	15.14	59.69	45.61	7.89	13.16	49.01
41.55	30.95	26.47	11.65	13.57	13.57	46.22	30.97	18.1	7.89	13.57	13.57	34.32	23.71	31.61	11.65	19.66	12.64	33.89	7.14	13.57	35.9	12.69	13.57
