SOURCE_SHEET;TERM NUMBER;TYPE OF ABBREVIATED FORM;IT EXAMPLE;IT TERM;STANDARDISED/RECOMMENDED FULL FORM;TARGET HYPOTHESIS (DE SOUTH TYROL);OTHER TERMS SOUTH TYROL (CSV);TERMS FROM OTHER LEGAL SYTEMS (CSV);test_predictions
abbreviated forms;11;acronym;L’Inail svolge attività di prevenzione dei rischi lavorativi, di informazione, di formazione e assistenza in materia di sicurezza e salute sul lavoro.;Inail;yes;Inail;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Das Inail übt Vorbeugungs-, Informations-, Aus- und Fürsorgemaßnahmen im Bereich Arbeitssicherheit und Gesundheit aus."""
abbreviated forms;11;acronym;È stata presentata il 14 ottobre alla Camera la Relazione annuale INAIL: nel 2023 gli infortuni denunciati sono stati oltre 590mila.;Inail;yes;Inail;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;Am 14. Oktober wurde der Kammer der Jahresbericht INAIL vorgelegt: im Jahr 2023 waren mehr als 590tausend Unfälle gemeldet.
abbreviated forms;11;acronym;In data 16 ottobre 2023, l’Inail e il Consiglio Nazionale dell’Ordine degli Psicologi hanno sottoscritto un protocollo d’intesa con l’obiettivo generale di assicurare l’erogazione di interventi di supporto psicologico-psicoterapeutico in favore dei propri assistiti.;Inail;yes;Inail;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Am 16. Oktober 2023 haben das Nationale Psychologenheim und der Nationalrat der Psychologenkammer ein Einvernehmensprotokoll mit dem allgemeinen Ziel unterzeichnet, die Durchführung psycho-psychotherapeutischer Unterstützungsmaßnahmen zugunsten der eigenen Betreuten zu gewährleisten."""
abbreviated forms;11;acronym;L'assicurazione I.N.A.I.L. è obbligatoria per tutti i datori di lavoro che occupano lavoratori dipendenti e parasubordinati nelle attività che la legge individua come rischiose.;I.N.A.I.L.;yes;INAIL;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Die INAI-Versicherung ist für alle Arbeitgeber, die Arbeitnehmer beschäftigen und die bei Tätigkeiten, die das Gesetz als gefährdet bezeichnet, untergeordnet sind, verpflichtend."""
abbreviated forms;11;acronym;Con il versamento da parte del datore del premio, l'I.N.A.I.L. si impegna a pagare al lavoratore delle somme di denaro sia in caso di inabilità temporanea sia in caso di invalidità permanente.;I.N.A.I.L.;yes;INAIL;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Mit der Überweisung der Prämie durch den Betreiber verpflichtet sich das Nationale Arbeitsunfähige (INAIL), dem Arbeitnehmer sowohl im Falle von zeitweiliger Arbeitsunfähigkeit als auch im Falle von dauernder Invalidität Geldbeträge zu zahlen."""
abbreviated forms;11;acronym;L'I.N.A.I.L. svolge attività di prevenzione dei rischi lavorativi, di informazione, di formazione e assistenza in materia di sicurezza e salute sul lavoro.;I.N.A.I.L.;yes;INAIL;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Das Nationale Arbeitsunfallinstitut für Arbeitsschutz übt Vorbeugung, Information, Ausbildung und Betreuung im Bereich Arbeitssicherheit und Gesundheit aus."""
abbreviated forms;11;acronym;È stata presentata il 14 ottobre alla Camera la Relazione annuale I.N.A.I.L.: nel 2023 gli infortuni denunciati sono stati oltre 590mila.;I.N.A.I.L.;yes;INAIL;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;Am 14. Oktober wurde der Kammer der Jahresbericht des Nationalinstituts für Unfallverhältnis (INAIL) vorgelegt: im Jahr 2023 waren die gemeldeten Unfälle über 590tausend.
abbreviated forms;11;acronym;In data 16 ottobre 2023, l’I.N.A.I.L. e il Consiglio Nazionale dell’Ordine degli Psicologi hanno sottoscritto un protocollo d’intesa con l’obiettivo generale di assicurare l’erogazione di interventi di supporto psicologico-psicoterapeutico in favore dei propri assistiti.;I.N.A.I.L.;yes;INAIL;gesamtstaatliche Anstalt für Versicherungen gegen Arbeitsunfälle, gesamtstaatliches Versicherungsinstitut für Arbeitsunfälle, Nationales Institut für Versicherung gegen Arbeitsunfälle;;"""Am 16. Oktober 2023 haben das Nationalinstitut für Psychologie (I.N.A.I.L.) und der Nationalrat der Psychologenkammer ein Einvernehmensprotokoll mit dem Ziel unterzeichnet, die Durchführung psycho-psychotherapeutischer Unterstützungsmaßnahmen zugunsten der eigenen Betreuten zu gewährleisten."""
abbreviated forms;12;initialism;L’art. 1 del DPR n. 361/2000 disciplina il procedimento per l’acquisto della personalità giuridica.;DPR;yes;DPR;Dekret des Präsidenten der Republik;;Art. 1 des DPR Nr. 361/2000 regelt das Verfahren zum Erwerb der Rechtspersönlichkeit.
abbreviated forms;12;initialism;Il sottoscritto è consapevole delle sanzioni penali previste per il caso di dichiarazioni non veritiere, di formazione o uso di atti falsi, richiamate dagli artt. 75 e 76 del DPR 445 del 28 dicembre 2000.;DPR;yes;DPR;Dekret des Präsidenten der Republik;;"""Der Unterfertigte ist sich der strafrechtlichen Sanktionen bewusst, die für den Fall falscher Erklärungen, für die Erstellung oder den Gebrauch falscher Handlungen vorgesehen sind, wie sie in den Artikeln 75 und 76 des DPR 445 vom 28. Dezember 2000 angeführt sind."""
abbreviated forms;12;initialism;L'art. 82 del DPR 115/2002 stabilisce che l'onorario e le spese spettanti al difensore sono liquidati dall'Autorità Giudiziaria con decreto di pagamento, osservando la tariffa professionale.;DPR;yes;DPR;Dekret des Präsidenten der Republik;;"""Art. 82 des DPR 11 262 bestimmt, dass das Honorar und die dem Verteidiger zustehenden Kosten von der Gerichtsbehörde mit Zahlungsdekret unter Beachtung der Tarifordnung ausgezahlt werden."""
abbreviated forms;12;initialism;Il candidato dichiara di essere consapevole che le dichiarazioni mendaci verranno perseguite ai sensi dell’art. 76 del DPR 445/2000.;DPR;yes;DPR;Dekret des Präsidenten der Republik;;"""Der Kandidat erklärt, sich der Unwahrheit der Erklärungen im Sinne des Art. 76 des DPR 445/2000 bewusst zu sein."""
abbreviated forms;12;initialism;I simboli delle unità di misura vanno scritti esattamente come prevede il DPR 802/82 cioè con l'iniziale minuscola, tranne quelli derivanti da nomi propri.;DPR;yes;DPR;Dekret des Präsidenten der Republik;;"""Die Symbole der Messgeräte sind genau wie im DPR 802/82 vorgesehen, das heißt mit dem kleinen Anfangswert, mit Ausnahme jener, die aus eigenen Namen herrühren."""
abbreviated forms;12;initialism;L’art. 1 del D.P.R. n. 361/2000 disciplina il procedimento per l’acquisto della personalità giuridica.;D.P.R.;yes;DPR;Dekret des Präsidenten der Republik;;Art. 1 des DPR Nr. 361/2000 regelt das Verfahren zur Erlangung der Rechtspersönlichkeit.
abbreviated forms;12;initialism;Il sottoscritto è consapevole delle sanzioni penali previste per il caso di dichiarazioni non veritiere, di formazione o uso di atti falsi, richiamate dagli artt. 75 e 76 del D.P.R. 445 del 28 dicembre 2000.;D.P.R.;yes;DPR;Dekret des Präsidenten der Republik;;"""Der Unterfertigte ist sich der strafrechtlichen Sanktionen bewusst, die für den Fall falscher Erklärungen, für die Erstellung oder den Gebrauch falscher Handlungen vorgesehen sind, wie sie in den Artikeln 75 und 76 des D.P.R. 445 vom 28. Dezember 2000 angeführt sind."""
abbreviated forms;12;initialism;L'art. 82 del D.P.R. 115/2002 stabilisce che l'onorario e le spese spettanti al difensore sono liquidati dall'Autorità Giudiziaria con decreto di pagamento, osservando la tariffa professionale.;D.P.R.;yes;DPR;Dekret des Präsidenten der Republik;;"""Art. 82 des DPR 11 262 bestimmt, dass das Honorar und die dem Verteidiger zustehenden Kosten von der Gerichtsbehörde mit Zahlungsdekret unter Beachtung der Tarifordnung ausgezahlt werden."""
abbreviated forms;12;initialism;Il candidato dichiara di essere consapevole che le dichiarazioni mendaci verranno perseguite ai sensi dell’art. 76 del D.P.R. 445/2000.;D.P.R.;yes;DPR;Dekret des Präsidenten der Republik;;"""Der Kandidat erklärt, sich der Unwahrheit der Erklärungen im Sinne des Art. 76 des DPR 445/2000 bewusst zu sein."""
abbreviated forms;12;initialism;I simboli delle unità di misura vanno scritti esattamente come prevede il D.P.R. 802/82 cioè con l'iniziale minuscola, tranne quelli derivanti da nomi propri.;D.P.R.;yes;DPR;Dekret des Präsidenten der Republik;;"""Die Symbole der Messgeräte sind genau zu schreiben, wie es das DPR 802/82 vorsieht, d.h. mit dem ursprünglichen Minderjährigen, mit Ausnahme jener, die aus eigenen Namen herrühren."""
abbreviated forms;12;initialism;L’art. 1 del d.p.r. n. 361/2000 disciplina il procedimento per l’acquisto della personalità giuridica.;d.p.r.;yes;D.P.R.;Dekret des Präsidenten der Republik;;Art. 1 des D.P.R. Nr. 361/2000 regelt das Verfahren zum Erwerb der Rechtspersönlichkeit.
abbreviated forms;12;initialism;Il sottoscritto è consapevole delle sanzioni penali previste per il caso di dichiarazioni non veritiere, di formazione o uso di atti falsi, richiamate dagli artt. 75 e 76 del d.p.r. 445 del 28 dicembre 2000.;d.p.r.;yes;D.P.R.;Dekret des Präsidenten der Republik;;"""Der Unterfertigte ist sich der strafrechtlichen Sanktionen bewusst, die für den Fall falscher Erklärungen, für die Erstellung oder den Gebrauch falscher Handlungen vorgesehen sind, wie sie in den Artikeln 75 und 76 des D.P.R. 445 vom 28. Dezember 2000 angeführt sind."""
abbreviated forms;12;initialism;L'art. 82 del d.p.r. 115/2002 stabilisce che l'onorario e le spese spettanti al difensore sono liquidati dall'Autorità Giudiziaria con decreto di pagamento, osservando la tariffa professionale.;d.p.r.;yes;D.P.R.;Dekret des Präsidenten der Republik;;"""Art. 82 des D.P.R. 11 262 bestimmt, dass das Honorar und die dem Verteidiger zustehenden Kosten von der Gerichtsbehörde mit Zahlungsdekret unter Beachtung der Tarifordnung ausgezahlt werden."""
abbreviated forms;12;initialism;Il candidato dichiara di essere consapevole che le dichiarazioni mendaci verranno perseguite ai sensi dell’art. 76 del d.p.r. 445/2000.;d.p.r.;yes;D.P.R.;Dekret des Präsidenten der Republik;;"""Der Kandidat erklärt, sich der Unwahrheit der Erklärungen im Sinne des Art. 76 des DPR 445/2000 bewusst zu sein."""
abbreviated forms;12;initialism;I simboli delle unità di misura vanno scritti esattamente come prevede il d.p.r. 802/82 cioè con l'iniziale minuscola, tranne quelli derivanti da nomi propri.;d.p.r.;yes;D.P.R.;Dekret des Präsidenten der Republik;;"""Die Symbole der Messgeräte sind genau wie das D.P.R. 802/82, d.h. mit dem einfachen Anfangswert, mit Ausnahme jener, die aus eigenen Namen herrühren, zu schreiben."""
abbreviated forms;13;acronym;Il servizio permette di verificare l'importo dei trattamenti liquidati dall'INPS ogni mese.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Der Dienst ermöglicht es, den Betrag der vom NISF jeden Monat ausgezahlten Behandlungen zu überprüfen."""
abbreviated forms;13;acronym;Per l'INPS Basilicata, il numero dei posti da ricoprire è pari a 11.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;Für das NISF Basilicata beträgt die Anzahl der zu besetzenden Stellen 11.
abbreviated forms;13;acronym;L'INPS è articolato in strutture centrali, regionali e metropolitane con compiti di indirizzo, monitoraggio e coordinamento.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Das NISF ist in zentrale, regionale und Großstädte mit Ausrichtungs-, Monitoring- und Koordinierungsaufgaben unterteilt."""
abbreviated forms;13;acronym;Presso l'INPS è attivo uno speciale Fondo di Garanzia in favore dei lavoratori che non siano riusciti a farsi pagare dal datore di lavoro.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Beim NISF ist ein Sondergarantiefonds zugunsten der Arbeitnehmer aktiviert, die vom Arbeitgeber nicht bezahlt werden können."""
abbreviated forms;13;acronym;È previsto l'aggiornamento della numerazione dei contratti e degli accordi collettivi di lavoro depositati e archiviati, da svolgersi in cooperazione con l'INPS.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Es ist vorgesehen, die Nummerierung der hinterlegten und archivierten Kollektivverträge und Kollektivverträge, die in Zusammenarbeit mit dem NISF durchzuführen sind, zu aktualisieren."""
abbreviated forms;13;acronym;Il servizio permette di verificare l'importo dei trattamenti liquidati dall'Inps ogni mese.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Der Dienst ermöglicht es, den Betrag der vom NISF jeden Monat ausgezahlten Behandlungen zu überprüfen."""
abbreviated forms;13;acronym;Per l'Inps Lazio, il numero dei posti da ricoprire è pari a 11.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;Für das Nationalinstitut für Soziales Arbeitsunfähigkeit (INPS Latium) beträgt die Anzahl der zu besetzenden Stellen 11.
abbreviated forms;13;acronym;L'Inps è articolato in strutture centrali, regionali e metropolitane con compiti di indirizzo, monitoraggio e coordinamento.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Das Zentral-, Regional- und Großstädteinheiten wird in zentrale Strukturen mit Ausrichtung, Monitoring und Koordinierung unterteilt."""
abbreviated forms;13;acronym;Presso l'Inps è attivo uno speciale Fondo di Garanzia in favore dei lavoratori che non siano riusciti a farsi pagare dal datore di lavoro.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Beim Nationalinstitut für Sondergarantie ist ein Sondergarantiefonds zugunsten der Arbeitnehmer aktiviert, die es nicht ermöglichen, vom Arbeitgeber bezahlt zu werden."""
abbreviated forms;13;acronym;È previsto l'aggiornamento della numerazione dei contratti e degli accordi collettivi di lavoro depositati e archiviati, da svolgersi in cooperazione con l'Inps.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Es ist vorgesehen, die Nummerierung der hinterlegten und archivierten Kollektivverträge und Kollektivverträge, die in Zusammenarbeit mit dem öffentlichen Arbeitsverhältnis (NISF) durchzuführen sind, zu aktualisieren."""
abbreviated forms;13;acronym;Il servizio permette di verificare l'importo dei trattamenti liquidati dall'I.N.P.S. ogni mese.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Der Dienst ermöglicht es, den Betrag der vom Nationalinstitut für Soziales Arbeiten (INPS) jeden Monat ausgezahlten Behandlungen zu überprüfen."""
abbreviated forms;13;acronym;Per l'I.N.P.S. Lazio, il numero dei posti da ricoprire è pari a 11.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;Für das Nationalinstitut für soziale Fürsorge (INPS) Latium beträgt die Anzahl der zu besetzenden Stellen 11.
abbreviated forms;13;acronym;L'I.N.P.S. è articolato in strutture centrali, regionali e metropolitane con compiti di indirizzo, monitoraggio e coordinamento.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Das Nationale für Station (I.N.P.S.) ist in zentrale, regionale und Großstädte mit Ausrichtungs-, Monitoring- und Koordinierungsaufgaben unterteilt."""
abbreviated forms;13;acronym;Presso l'I.N.P.S. è attivo uno speciale Fondo di Garanzia in favore dei lavoratori che non siano riusciti a farsi pagare dal datore di lavoro.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Beim Nationalinstitut für Arbeitsunfähigkeit (INPS) ist ein besonderer Garantiefonds zugunsten der Arbeitnehmer aktiviert, die vom Arbeitgeber nicht bezahlt werden können."""
abbreviated forms;13;acronym;È previsto l'aggiornamento della numerazione dei contratti e degli accordi collettivi di lavoro depositati e archiviati, da svolgersi in cooperazione con l'I.N.P.S.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Es ist vorgesehen, die Nummerierung der hinterlegten und archivierten Kollektivverträge und Kollektivverträge, die in Zusammenarbeit mit dem Nationalinstitut für Soziale Fürsorge (INPS) durchzuführen sind, zu aktualisieren."""
abbreviated forms;13;acronym + full form;Il servizio permette di verificare l'importo dei trattamenti liquidati dall' Istituto nazionale della previdenza sociale I.N.P.S. ogni mese.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Der Dienst ermöglicht es, den Betrag der vom Nationalinstitut für Sozialvorsorge I.N.P.S. jeden Monat ausgezahlten Behandlungen zu überprüfen."""
abbreviated forms;13;acronym + full form;Per l'Inps (Istituto nazionale della previdenza sociale) Lazio, il numero dei posti da ricoprire è pari a 11.;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;Für das Nationalinstitut für Sozialvorsorge Latium beträgt die Zahl der zu besetzenden Stellen 11.
abbreviated forms;13;acronym + full form;L' Istituto nazionale della previdenza sociale (INPS) è articolato in strutture centrali, regionali e metropolitane con compiti di indirizzo, monitoraggio e coordinamento.;INPS;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Das Nationalinstitut für Sozialvorsorge (NISF) ist in zentrale, regionale und Großstädte mit Ausrichtungs-, Monitoring- und Koordinierungsaufgaben unterteilt."""
abbreviated forms;13;acronym + full form;Presso l'Istituto nazionale della previdenza sociale (I.N.P.S.) è attivo uno speciale Fondo di Garanzia in favore dei lavoratori che non siano riusciti a farsi pagare dal datore di lavoro.;I.N.P.S.;yes;N.I.S.F.;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Beim Nationalinstitut für Sozialvorsorge (I.N.P.S.) wird ein Sondergarantiefonds zugunsten der Arbeitnehmer aktiviert, die vom Arbeitgeber nicht bezahlt werden können."""
abbreviated forms;13;acronym + full form;È previsto l'aggiornamento della numerazione dei contratti e degli accordi collettivi di lavoro depositati e archiviati, da svolgersi in cooperazione con l'Inps (Istituto nazionale della previdenza sociale).;Inps;yes;NISF;Gesamtstaatliche Anstalt für soziale Vorsorge, Nationalinstitut für soziale Fürsorge, INPS;;"""Es ist vorgesehen, die Nummerierung der hinterlegten und archivierten Kollektivverträge und Kollektivverträge zu aktualisieren, die in Zusammenarbeit mit dem Nationalinstitut für Sozialvorsorge (NISF) durchzuführen sind."""
abbreviated forms;14;acronym;Il PRA è un registro pubblico istituito nel 1927.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Das öffentliche Kraftfahrzeugkonzept ist ein öffentliches Register, das 1927 eingerichtet wurde."""
abbreviated forms;14;acronym;Per effettuare un passaggio di proprietà, è necessario rivolgersi al PRA oppure presso un’agenzia di pratiche automobilistiche.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Um einen Übergang des Eigentums zu ermöglichen, muss man sich an das öffentliche Kraftfahrzeugverwaltungsgericht oder an eine Agentur für Autobuspraxis wenden."""
abbreviated forms;14;acronym;La radiazione può essere richiesta al PRA in via Garibaldi n. 21/a.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;Die Streichung kann beim öffentlichen Kraftfahrzeugregister (PRA) im Geriadi-Stand Nr. 21/a beantragt werden.
abbreviated forms;14;acronym;Il servizio consiste nella fornitura di dati estratti dal PRA e relativi ai veicoli in esso registrati.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Der Dienst besteht in der Vergabe von Daten, die aus dem öffentlichen Kraftfahrzeugregister entnommen wurden und sich auf die darin verzeichneten Fahrzeuge beziehen."""
abbreviated forms;14;acronym;Si informa che, l'Ufficio PRA di Modena è aperto al pubblico esclusivamente su appuntamento dal lunedì al venerdì.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Es wird darauf hingewiesen, dass das öffentliche Kraftfahrzeugamt Modena ausschließlich auf Termin von Montag bis Freitag öffentlich zugänglich ist."""
abbreviated forms;14;acronym;Il P.R.A. è un registro pubblico istituito nel 1927.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Der öffentliche Kraftfahrzeugregister ist ein öffentliches Register, das 1927 eingerichtet wurde."""
abbreviated forms;14;acronym;Per effettuare un passaggio di proprietà, è necessario rivolgersi al P.R.A. oppure presso un’agenzia di pratiche automobilistiche.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Um einen Übergang des Eigentums zu ermöglichen, muss man sich an den öffentlichen Kraftfahrzeugregister oder an eine Agentur für Autobuspraxis wenden."""
abbreviated forms;14;acronym;La radiazione può essere richiesta al P.R.A. in via Garibaldi n. 21/a.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;Die Streichung kann beim öffentlichen Kraftfahrzeugregister in der Geriadi-Straße Nr. 21/a beantragt werden.
abbreviated forms;14;acronym;Il servizio consiste nella fornitura di dati estratti dal P.R.A. e relativi ai veicoli in esso registrati.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Der Dienst besteht in der Lieferung von Daten, die aus dem öffentlichen Kraftfahrzeugregister entnommen wurden und sich auf die darin verzeichneten Fahrzeuge beziehen."""
abbreviated forms;14;acronym;Si informa che, l'Ufficio P.R.A. di Modena è aperto al pubblico esclusivamente su appuntamento dal lunedì al venerdì.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Es wird darauf hingewiesen, dass das öffentliche Kraftfahrzeugamt Modena ausschließlich auf Termin von Montag bis Freitag öffentlich zugänglich ist."""
abbreviated forms;14;acronym + full form;Il Pubblico Registro Automobilistico (P.R.A.) è un registro pubblico istituito nel 1927.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Das öffentliche Kraftfahrzeugregister (P.R.A.) ist ein öffentliches Register, das 1927 eingerichtet wurde."""
abbreviated forms;14;acronym + full form;Per effettuare un passaggio di proprietà, è necessario rivolgersi al PRA (Pubblico Registro Automobilistico) oppure presso un’agenzia di pratiche automobilistiche.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Um einen Übergang des Eigentums zu ermöglichen, muss man sich an das öffentliche Kraftfahrzeugregister (PRA) oder an eine Agentur für Kraftfahrzeugpraxis wenden."""
abbreviated forms;14;acronym + full form;La radiazione può essere richiesta al PRA – Pubblico Registro automobilistico in via Garibaldi n. 21/a.;PRA;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;Die Streichung kann beim öffentlichen Kraftfahrzeugregister  Automobilregister in der Garibaldenstraße Nr. 21/a beantragt werden.
abbreviated forms;14;acronym + full form;Il servizio consiste nella fornitura di dati estratti dal Pubblico registro automobilistico (P.R.A.) e relativi ai veicoli in esso registrati.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Der Dienst besteht in der Lieferung von Daten, die aus dem öffentlichen Kraftfahrzeugregister (P.R.A.) hervorgehen und sich auf die in diesem Register eingetragenen Fahrzeuge beziehen."""
abbreviated forms;14;acronym + full form;Si informa che, l'Ufficio del P.R.A. (Pubblico registro automobilistico) di Modena è aperto al pubblico solo la mattina dal lunedì al venerdì.;P.R.A.;yes;PRA;öffentliches Kraftfahrzeugregister, KFR;;"""Es wird darauf hingewiesen, dass das Amt des öffentlichen Kraftfahrzeugregisters (Öffentlichkeitsregister Modena) nur vormittags von Montag bis Freitag für die Öffentlichkeit zugänglich ist."""
abbreviated forms;15;acronym;A fine anno occorre monitorare attentamente l'arrivo delle fatture di acquisto per determinare il momento in cui è possibile detrarre l'IVA a credito.;IVA;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Am Jahresende muss die Ankunft der Ankaufsrechnungen genau überwacht werden, um den Zeitpunkt festzustellen, zu dem die Mehrwertsteuer auf Kredit abgezogen werden kann."""
abbreviated forms;15;acronym;Il prezzo del prodotto è sempre soggetto a IVA.;IVA;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;Der Preis des Erzeugnisses unterliegt immer der Mehrwertsteuer.
abbreviated forms;15;acronym;Il prossimo 17 novembre scade il termine per effettuare il versamento dell’IVA relativa al terzo trimestre da parte dei soggetti che hanno applicato il regime forfettario della L. n. 398/1991.;IVA;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Am nächsten 17. November verfällt die Frist für die Einzahlung der Mehrwertsteuer auf das dritte Trimester seitens der Personen, die die Pauschalregelung des Gesetzes Nr. 398/1991 angewandt haben."""
abbreviated forms;15;acronym;L’IVA va applicata in base alle disposizioni dello Stato di residenza del cliente.;IVA;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Die Mehrwertsteuer ist gemäß den Bestimmungen des Staates, in dem der Kundenwohnsitz steht, anzuwenden."""
abbreviated forms;15;acronym;Il costo complessivo ai sensi dell’allegato preventivo e calcolo di spesa è di euro 5.280,00 esente IVA.;IVA;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Die Gesamtkosten gemäß beiliegendem Kostenvoranschlag und Ausgabenberechnung beträgen 5.280,00 Euro ohne MwSt..."""
abbreviated forms;15;acronym;A fine anno occorre monitorare attentamente l'arrivo delle fatture di acquisto per determinare il momento in cui è possibile detrarre l'Iva a credito.;Iva;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Am Jahresende muss die Ankunft der Ankaufsrechnungen genau überwacht werden, um den Zeitpunkt festzustellen, zu dem die Kreditmittel abgezogen werden können."""
abbreviated forms;15;acronym;Il prezzo del prodotto è sempre soggetto a Iva.;Iva;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;Der Preis des Erzeugnisses unterliegt immer Iva.
abbreviated forms;15;acronym;Il prossimo 17 novembre scade il termine per effettuare il versamento dell’Iva relativa al terzo trimestre da parte dei soggetti che hanno applicato il regime forfettario della L. n. 398/1991.;Iva;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;"""Am nächsten 17. November verfällt die Frist für die Überweisung des Iva für das dritte Trimester durch die Personen, die die Pauschalregelung des Gesetzes Nr. 398/1991 angewandt haben."""
abbreviated forms;15;acronym;L’Iva va applicata in base alle disposizioni dello Stato di residenza del cliente.;Iva;yes;MwSt.;Mehrwertsteuer;USt, Umsatzsteuer, MWST;Die Iva ist nach den Bestimmungen des Staates des Wohnsitzes des Kunden anzuwenden.
