CUNI-EdUKate	CUNI-MH-v3	Cohere CAT+	Command A+	DeepSeek V4 Pro	Dubformer	GLM 4 - 9B	GPT 5.5	GPT OSS 120B	GPT OSS 20B	Gemini 3.1 Pro	Gemma 4 - 31B	Gemma 4 - 4B	GoogleTranslate	Ministral 3 - 14B	Mistral Medium 3.5	Qingqiu-MT-9B	Qwen 3.5 - 9b	Qwen 3.6 - 27b	SalamandraTA	TRIVE	Tiny Aya Global	Tower 9B	UvA-MT
14.69	29.21	10.08	11.17	9.73	8.09	10.89	8.79	8.88	10.95	27.21	12.59	17.72	8.09	10.72	14.54	20.71	10.94	11.17	15.67	11.85	10.93	29.21	25.22
17.72	14.23	46.57	32.18	30.08	34.26	17.23	51.46	54.69	29.61	40.06	44.24	30.91	12.08	8.93	24.76	50.62	38.16	45.03	13.88	32.45	35.79	54.45	40.06
24.76	29.48	4.96	11.34	25.18	31.79	17.25	53.31	37.5	13.53	55.59	31.39	14.47	12.4	13.54	21.66	11.39	17.25	11.67	15.91	55.59	13.82	35.32	62.57
41.58	35.44	33.31	28.2	32.04	36.08	23.96	32.04	34.1	10.31	49.59	34.12	14.66	13.7	12.96	32.34	32.66	30.83	40.29	10.12	49.59	12.06	17.23	62.68
25.38	34.11	13.95	18.86	15.07	13.62	14.89	34.8	7.54	22.44	29.53	15.66	24.41	26.34	25.16	12.04	20.76	32.26	14.4	48.74	14.52	11.79	15.66	15.66
55.24	47.45	23.07	32.4	21.88	45.03	8.36	45.72	29.21	24.81	26.01	47.37	27.0	43.49	11.13	25.35	31.33	4.15	34.76	1.15	34.72	21.28	28.09	41.71
52.43	44.27	44.27	35.29	51.7	51.7	38.46	44.73	30.02	31.28	51.28	49.34	44.32	37.23	36.24	47.47	46.06	19.16	45.13	57.37	64.86	41.89	56.42	35.13
33.58	40.28	34.02	34.52	42.94	66.19	46.55	57.53	24.34	28.86	57.03	38.65	43.66	22.15	40.58	36.83	25.72	27.56	50.36	26.57	58.22	14.18	24.54	58.22
41.15	27.24	28.15	27.6	54.35	56.21	31.4	52.79	35.45	32.16	37.98	47.61	38.25	23.88	33.12	33.37	12.74	26.48	16.71	29.77	47.63	18.19	39.22	32.14
18.12	10.11	24.17	30.39	38.27	32.84	25.21	40.45	14.13	6.75	51.99	43.53	30.39	12.61	29.15	27.32	10.92	15.58	5.8	35.41	37.45	17.21	21.2	44.29
60.07	56.49	57.93	39.11	91.47	65.23	45.63	92.45	58.35	88.95	84.57	91.47	45.78	52.8	65.23	42.99	81.28	48.34	57.09	62.22	91.47	81.2	68.49	60.84
24.47	30.8	52.54	41.04	66.1	40.33	22.56	36.21	39.81	30.13	64.31	32.44	27.19	36.46	38.06	42.62	24.63	22.18	35.04	16.19	52.11	21.94	36.36	37.63
31.16	23.81	13.48	17.11	38.9	38.9	9.99	38.9	25.19	42.44	48.73	8.31	18.26	38.9	23.26	48.73	23.81	22.78	25.09	38.87	48.73	24.95	38.9	9.03
29.55	18.09	24.6	27.32	48.02	44.69	19.64	48.02	30.23	27.89	49.18	25.19	24.25	57.96	14.75	33.76	17.48	8.69	35.22	12.7	56.75	12.12	24.6	48.02
4.05	4.13	16.64	19.3	33.44	30.56	10.12	43.41	22.01	21.18	34.13	19.3	20.41	9.57	8.9	19.7	26.67	21.66	9.42	31.39	31.81	6.54	9.94	11.92
53.46	53.46	64.61	56.27	89.85	89.85	50.06	71.11	59.81	89.85	89.85	63.9	37.6	32.76	30.62	17.67	53.46	59.69	62.25	50.04	84.07	73.42	52.1	62.15
8.48	23.69	9.04	10.9	21.45	6.29	9.17	20.62	6.0	2.91	23.71	15.37	5.15	8.49	13.91	13.84	10.24	25.98	14.56	9.62	50.18	2.91	5.04	55.38
32.61	63.75	62.19	68.62	60.21	66.33	30.47	50.12	43.44	39.58	59.05	80.55	52.14	52.79	41.55	62.19	38.67	49.21	39.35	25.18	50.21	29.21	55.94	57.87
44.8	24.9	46.05	46.05	34.79	37.6	56.77	26.76	41.69	26.22	25.75	26.52	47.59	27.23	19.12	43.75	26.52	38.5	23.29	21.36	29.9	34.23	42.61	29.9
41.37	28.5	18.99	19.72	49.66	57.74	19.07	80.03	6.66	11.72	57.74	31.14	11.72	20.37	44.9	21.19	11.72	11.68	19.07	41.37	80.03	10.52	11.72	36.11
18.53	21.27	40.83	16.42	52.75	38.79	14.12	33.74	12.67	11.84	44.52	22.85	11.7	19.34	27.02	33.88	10.64	4.41	25.94	5.3	23.24	20.69	8.0	29.71
25.14	21.04	21.19	31.61	31.75	26.01	29.78	34.82	29.96	11.13	34.49	23.94	28.99	9.36	23.32	4.66	19.49	13.16	15.61	34.51	46.4	11.56	27.45	19.07
81.37	54.65	71.5	68.39	90.87	90.87	41.38	79.86	75.61	90.87	90.87	89.96	72.0	80.78	89.96	68.39	89.96	76.4	80.55	100.0	76.48	44.56	57.29	86.42
4.13	4.37	6.37	6.82	34.62	29.04	15.88	32.71	24.36	9.47	32.74	10.08	19.2	12.47	6.36	9.23	32.47	4.5	18.2	9.97	28.54	4.98	8.61	18.19
11.26	4.95	22.61	7.24	29.06	29.06	7.42	29.82	35.62	19.91	26.58	24.01	10.64	12.79	23.97	23.06	36.37	7.49	39.57	20.91	38.19	10.78	7.72	30.64
23.26	17.83	17.56	6.77	58.82	56.81	19.46	40.57	5.24	2.31	39.18	26.14	20.47	14.99	16.7	38.21	23.27	23.27	20.65	27.85	67.12	14.82	19.43	6.66
17.67	31.27	60.01	35.21	56.9	52.29	37.47	65.55	36.32	16.27	56.12	45.54	42.57	31.22	28.06	48.6	40.76	25.83	41.57	37.61	48.05	34.57	41.54	53.76
11.15	19.02	33.09	23.65	25.38	47.27	12.2	59.83	18.86	17.26	37.92	23.75	12.83	17.73	13.51	47.83	29.98	10.04	21.92	16.39	42.33	14.39	22.29	56.04
4.82	7.85	14.43	28.43	32.23	27.94	4.13	41.86	32.23	22.88	33.15	15.09	30.59	27.94	19.9	41.31	23.97	15.23	17.08	11.64	33.15	7.4	14.38	57.75
14.26	4.13	5.07	4.66	17.94	15.66	10.45	12.22	5.09	6.44	17.86	4.0	8.18	16.08	11.01	15.44	6.99	14.53	4.07	4.96	17.86	13.43	18.9	28.02
29.0	51.7	45.18	45.94	52.54	29.0	41.92	32.47	88.01	31.24	37.99	18.19	31.76	32.47	31.76	88.01	45.94	41.8	45.94	88.01	53.73	88.01	45.94	47.99
66.17	42.97	64.26	64.35	68.48	68.48	31.92	41.8	48.63	46.43	68.48	44.49	42.75	47.06	48.64	49.55	56.57	48.63	40.89	38.51	60.47	47.16	48.69	47.23
42.79	20.67	62.11	33.15	42.14	47.12	14.93	56.4	37.25	48.53	66.58	15.02	32.16	16.45	10.05	44.82	15.02	37.16	25.51	5.22	64.56	18.93	31.99	34.42
15.31	7.49	11.99	13.92	39.13	27.39	13.43	72.86	66.47	25.49	58.64	27.39	45.08	5.73	12.87	19.69	36.05	22.64	58.64	57.48	66.06	18.76	72.42	79.17
30.6	22.07	28.64	31.27	35.83	41.77	38.34	50.2	33.37	18.97	38.65	35.87	32.56	35.1	29.97	36.14	29.43	26.2	29.97	35.43	42.72	36.16	33.28	43.59
48.68	32.5	56.71	48.33	63.53	63.53	22.36	70.03	54.73	41.34	70.03	55.83	54.78	50.45	33.44	32.88	53.09	49.73	26.91	42.58	78.46	42.66	54.79	36.94
34.11	57.49	57.31	40.65	55.0	39.52	49.86	100.0	69.97	29.86	57.75	76.25	38.99	50.83	45.65	56.61	57.31	25.77	57.31	57.31	100.0	33.68	53.99	32.7
18.04	20.17	19.53	27.24	19.49	12.43	7.61	34.43	31.84	42.95	55.92	43.89	32.8	31.47	9.71	41.39	29.54	34.32	40.45	24.12	37.26	19.24	34.89	40.49
41.07	30.86	45.78	38.32	54.86	48.34	27.97	65.23	43.91	19.99	65.23	52.52	35.39	20.74	30.71	39.11	24.66	29.82	39.39	21.8	65.23	31.54	45.08	80.41
11.75	15.32	22.98	28.52	31.77	32.2	3.61	50.13	9.82	8.71	22.77	35.9	20.21	17.98	23.13	35.61	20.86	3.65	7.13	18.98	46.16	9.9	7.42	20.35
27.9	29.56	28.47	41.8	100.0	27.9	25.21	65.8	64.96	26.71	52.56	42.14	37.99	6.08	15.13	52.56	64.96	17.75	52.56	31.76	52.56	31.24	31.76	52.56
53.33	38.32	35.03	40.24	64.57	47.78	22.21	67.33	50.37	43.05	67.89	59.04	45.33	57.05	39.76	61.04	51.94	51.79	46.16	48.15	51.67	42.85	52.08	44.54
45.46	42.51	30.15	50.75	40.75	48.63	22.05	39.57	24.22	43.18	36.25	35.0	54.05	30.7	28.72	40.26	27.91	29.46	42.57	18.15	41.94	46.93	31.37	29.23
12.25	27.04	25.7	15.85	32.39	24.58	9.0	29.78	15.41	6.72	49.63	16.28	32.33	11.13	21.44	25.01	22.33	11.55	29.51	5.61	21.86	4.63	22.54	24.7
14.47	21.23	48.3	37.49	73.15	41.95	16.77	41.95	32.14	16.77	35.45	16.8	16.77	34.92	13.91	35.45	44.37	14.83	14.83	17.82	54.82	15.12	17.04	15.34
72.1	35.63	45.47	86.66	72.1	50.39	58.64	71.66	72.1	79.65	86.66	79.17	58.28	72.1	56.32	77.6	86.66	79.17	12.5	73.56	71.66	86.66	86.66	53.28
26.8	15.42	43.21	26.68	16.46	38.31	22.42	13.21	36.19	24.52	45.07	25.38	36.82	23.14	27.13	47.55	25.38	27.43	5.62	36.82	53.82	24.69	28.05	36.19
31.38	30.79	32.68	29.93	41.52	45.37	6.34	53.25	10.97	12.92	53.25	41.85	29.45	32.81	31.45	29.85	31.02	22.13	19.98	24.16	34.8	23.95	19.64	42.01
15.05	29.63	49.14	57.6	56.49	55.99	15.05	78.76	56.97	38.67	45.7	52.71	41.26	8.32	42.09	33.08	17.57	8.56	48.92	8.38	63.99	48.73	49.77	59.09
9.89	12.02	56.54	42.26	87.39	85.79	22.01	87.39	58.02	13.93	48.25	49.41	58.02	25.76	10.69	22.44	18.22	50.21	46.19	12.58	47.55	11.39	22.42	72.65
49.64	25.81	28.15	28.77	46.02	31.19	34.84	26.11	27.21	15.21	22.8	33.93	28.58	23.8	32.59	28.58	38.52	17.74	30.11	43.35	30.34	32.79	32.79	45.77
25.68	26.9	16.2	17.2	18.54	48.84	15.36	35.66	5.45	5.86	52.03	29.28	15.29	34.03	16.3	26.2	26.45	10.38	41.68	8.3	41.35	14.6	19.02	29.17
21.59	34.82	20.38	33.09	43.16	29.56	25.86	34.38	30.22	16.89	31.42	34.69	34.83	11.02	21.01	42.08	29.44	16.7	20.29	13.8	32.17	6.47	28.82	33.7
29.69	55.83	33.38	48.46	38.9	37.63	24.45	35.84	11.41	37.39	40.49	28.99	14.84	16.59	10.62	22.9	30.89	13.55	52.69	25.45	46.45	28.55	11.36	32.56
8.04	19.35	42.61	50.39	30.13	64.14	2.32	33.34	65.55	32.38	50.7	27.67	32.38	8.56	31.87	27.67	15.31	10.59	50.39	37.84	26.92	26.61	45.47	30.13
16.98	30.05	30.69	52.17	39.77	33.51	20.96	55.09	25.92	8.89	63.61	64.66	12.52	12.82	20.8	36.68	17.26	34.58	23.86	36.08	53.32	42.21	24.41	62.44
10.55	15.02	45.99	26.63	39.41	52.65	8.51	66.82	18.72	19.91	55.24	33.41	25.78	4.37	33.92	42.75	30.06	43.31	18.85	27.7	45.79	15.05	32.67	45.78
44.52	23.27	32.65	22.34	25.69	32.65	29.8	32.64	31.04	42.03	46.52	32.65	33.36	36.28	36.61	32.64	46.36	47.78	32.64	32.95	43.91	5.6	57.21	43.91
2.35	2.33	2.25	16.69	17.79	17.79	5.4	10.52	5.07	8.04	4.3	7.95	9.17	3.96	2.57	4.78	7.58	8.36	4.32	7.95	7.83	2.71	5.33	5.65
24.27	25.98	27.57	27.05	30.01	32.89	34.18	37.05	26.91	28.79	52.18	34.92	34.5	24.26	33.11	27.06	26.64	24.83	12.06	35.46	43.61	30.2	26.77	29.62
14.66	27.39	50.12	54.24	57.23	61.44	33.03	71.48	45.12	23.7	86.46	54.24	45.58	49.64	45.31	49.42	40.47	32.72	52.53	38.45	65.89	13.62	36.04	78.42
31.93	13.04	42.76	37.77	60.94	34.93	14.76	56.97	26.87	21.69	43.78	52.18	40.54	43.63	9.05	43.44	35.23	51.26	40.64	44.86	57.62	37.86	35.97	37.46
28.09	18.55	44.52	13.49	79.67	43.07	45.99	60.32	15.08	37.35	49.6	19.73	8.05	43.62	36.13	7.72	26.12	8.05	5.07	53.36	49.6	26.14	30.67	51.79
14.07	10.44	17.11	30.91	48.72	32.6	25.07	75.22	49.51	25.08	56.84	22.82	36.95	12.14	13.25	61.81	16.54	8.59	34.73	21.17	65.67	35.02	28.3	62.74
3.18	24.51	20.59	17.12	17.15	34.79	7.04	31.04	5.51	4.26	17.6	15.66	16.59	22.49	20.59	18.41	17.61	15.58	17.6	30.42	17.54	17.12	20.55	19.03
10.52	10.31	50.72	24.94	40.52	66.06	5.62	50.89	22.37	40.28	23.58	50.72	8.23	17.2	16.97	14.44	41.04	35.87	24.94	43.54	42.16	44.9	9.56	57.49
12.91	12.99	36.76	24.41	21.63	25.83	58.94	30.13	25.75	27.67	29.51	27.71	22.56	17.57	20.13	27.71	41.62	25.88	50.84	11.76	36.82	28.01	39.39	29.03
25.89	26.33	14.1	9.21	33.64	7.16	35.65	58.52	31.85	6.58	42.67	34.75	16.98	10.91	28.45	47.92	17.88	33.62	44.79	18.81	40.22	5.86	24.16	10.86
6.94	2.45	4.22	22.87	23.92	18.89	8.86	36.64	12.58	8.18	36.78	6.76	8.3	6.16	9.71	27.99	26.43	24.96	33.16	12.28	34.36	18.39	6.39	19.64
22.24	32.52	42.12	42.12	42.12	14.21	24.71	16.26	31.73	7.84	16.26	13.79	42.12	45.26	45.26	50.09	42.12	45.26	40.9	16.26	24.71	4.62	15.86	22.24
27.75	29.49	41.53	48.29	74.06	60.96	25.31	65.23	65.56	42.06	54.97	58.91	44.88	66.76	49.75	55.34	17.67	53.71	49.07	48.69	61.31	32.16	36.83	73.97
26.47	12.54	15.74	14.4	64.01	39.15	10.17	62.5	30.11	22.24	47.81	24.86	27.82	6.08	26.98	31.59	22.6	28.71	8.7	44.57	56.53	21.43	33.8	7.97
26.6	14.98	61.56	66.23	56.81	52.23	42.8	49.18	36.43	13.0	59.11	61.56	32.5	14.76	24.03	28.92	66.98	10.64	54.95	29.45	63.93	13.58	59.12	64.8
5.26	7.58	31.36	11.88	65.71	54.69	21.33	47.61	37.94	6.0	79.56	34.72	15.33	29.04	33.54	39.14	25.72	10.36	24.87	16.21	68.22	4.53	15.42	58.51
22.48	6.61	3.93	23.72	44.14	35.87	15.59	36.97	13.13	17.85	34.83	4.31	29.66	3.07	14.04	28.23	5.98	23.24	18.99	8.56	18.65	20.53	28.23	11.76
11.0	13.59	42.81	39.27	78.03	78.03	23.81	62.42	35.81	12.99	62.44	78.03	19.63	34.09	20.04	67.05	40.0	13.75	26.73	42.81	78.03	10.9	22.64	72.04
33.46	27.17	32.81	27.63	47.06	47.06	11.02	43.37	37.51	26.51	68.11	60.49	13.31	26.44	14.69	62.14	12.14	8.86	15.66	10.23	47.06	13.95	8.69	34.82
19.46	11.36	43.86	14.86	32.98	39.31	8.43	23.8	11.28	9.43	18.72	29.99	13.82	14.92	11.71	25.71	21.72	11.21	25.49	11.88	19.06	20.11	27.53	18.45
12.39	20.51	52.16	46.54	70.3	58.35	15.35	89.42	41.55	16.64	75.39	49.96	58.92	32.67	23.32	47.75	32.74	31.58	23.31	46.2	58.12	11.62	33.83	61.93
13.93	15.95	21.59	34.03	21.59	21.59	15.36	17.79	13.99	19.27	16.13	21.59	39.11	4.55	13.99	24.34	15.08	42.35	34.8	4.51	49.92	15.08	15.08	18.33
15.82	40.33	65.55	48.42	68.66	80.03	22.4	67.3	65.95	49.5	67.3	68.66	49.5	43.6	21.77	65.55	53.7	53.7	45.79	80.03	39.85	61.0	69.08	38.14
9.24	23.57	16.7	9.24	16.54	16.7	14.95	25.64	16.54	9.33	10.67	20.15	16.54	7.55	14.25	16.7	16.54	25.34	10.99	10.99	9.33	13.83	9.33	9.62
9.66	17.16	11.46	8.67	35.1	8.51	8.71	26.15	8.25	5.88	44.93	22.97	19.97	9.97	9.83	5.06	14.0	16.6	4.38	19.14	48.62	10.98	23.26	35.46
27.53	15.54	10.96	26.98	17.89	17.37	17.08	17.53	38.34	24.41	33.28	30.08	16.65	25.99	25.95	35.36	31.33	18.51	35.36	26.69	17.2	17.49	24.74	15.76
33.43	39.84	55.77	25.71	68.39	67.19	40.52	57.05	30.35	34.16	54.35	48.12	43.43	34.89	34.93	68.47	51.16	32.83	50.18	51.72	45.02	34.85	37.92	54.11
22.97	13.61	28.57	32.88	54.61	51.59	23.23	30.95	31.96	13.43	37.57	35.53	21.88	21.6	29.4	52.36	23.84	11.51	42.26	27.44	54.65	32.78	47.53	30.02
17.34	13.54	25.7	22.76	14.55	17.84	11.42	20.12	12.23	14.53	43.2	26.09	17.93	12.98	16.5	21.49	19.47	16.52	16.91	16.03	28.28	11.78	13.39	19.18
16.67	32.89	47.82	71.02	52.1	63.68	38.1	64.57	42.47	42.24	52.1	40.26	42.4	24.75	49.79	49.79	59.41	58.09	60.98	29.51	81.2	35.9	42.47	63.68
23.97	35.76	31.42	33.34	23.85	30.32	27.56	48.41	24.68	38.5	17.64	30.79	28.4	22.42	22.46	23.85	34.1	9.36	19.7	22.31	17.06	42.09	22.08	17.01
42.39	40.9	72.0	72.0	72.0	59.23	34.12	59.42	57.29	19.69	59.42	57.29	68.48	46.43	57.18	77.22	62.68	42.59	85.71	54.69	59.42	51.98	16.66	57.28
12.29	27.23	30.31	28.51	36.07	43.43	7.93	41.55	25.59	20.69	42.33	21.1	16.73	25.73	24.8	12.78	15.06	12.08	12.0	29.67	29.27	13.74	26.18	40.79
4.12	7.11	23.89	4.74	7.13	24.06	6.74	24.06	10.65	14.66	8.47	4.62	8.36	14.6	8.23	23.68	4.75	14.29	9.86	3.45	7.03	3.47	17.94	7.03
37.31	20.8	20.81	34.0	41.71	37.71	11.01	31.84	26.53	10.82	41.71	38.24	26.91	8.98	20.81	34.32	26.53	33.87	29.63	31.43	37.71	34.68	32.68	30.34
32.35	22.79	38.51	15.05	56.93	25.51	7.99	41.04	38.96	36.81	63.68	41.66	19.34	21.03	23.91	40.07	42.43	4.89	23.85	29.78	47.96	27.41	22.63	16.25
7.47	7.47	8.89	5.44	22.72	17.61	7.66	34.39	6.15	5.44	45.72	36.62	29.26	10.6	5.4	7.14	37.07	44.97	10.7	6.61	34.39	12.98	23.9	6.25
9.96	10.6	19.44	13.74	6.54	10.58	9.99	25.97	13.77	9.96	21.55	12.58	13.95	10.58	8.85	10.42	24.18	9.58	10.39	25.79	10.75	13.2	10.6	10.75
5.61	19.57	35.92	16.42	39.7	34.76	17.24	42.06	10.17	6.99	29.17	37.66	13.83	7.77	13.3	18.36	8.85	15.58	17.78	16.84	26.49	3.59	7.83	26.49
20.22	25.4	27.98	14.12	30.11	33.39	7.44	41.22	23.67	10.62	28.22	27.95	17.48	9.08	10.42	28.22	13.27	16.31	20.93	13.11	35.65	12.97	25.4	19.15
4.13	12.04	7.74	8.84	13.52	7.74	19.23	33.03	4.94	2.19	19.51	4.94	7.84	7.66	4.83	4.04	5.28	12.43	20.66	2.53	25.38	15.67	2.38	26.74
23.37	34.6	29.99	16.52	31.91	38.9	20.54	22.49	14.42	18.4	49.53	22.07	28.64	10.45	29.28	40.53	35.43	6.99	47.25	9.07	33.61	9.33	10.46	19.08
25.55	26.37	30.74	27.41	31.26	41.31	30.73	31.27	18.95	17.24	20.91	34.45	24.17	18.53	29.11	33.94	27.32	17.68	35.66	20.32	47.18	15.91	24.18	36.52
25.25	31.21	37.22	48.94	41.92	50.78	25.33	57.75	14.74	18.36	58.28	25.25	17.61	22.32	34.42	34.16	22.12	33.6	40.61	55.63	58.28	22.55	40.61	40.91
50.23	62.78	57.58	59.72	63.57	74.25	55.81	68.55	59.72	46.81	74.25	57.63	44.9	54.42	50.79	44.3	63.96	11.35	54.26	53.18	59.72	42.22	45.29	57.63
23.59	23.59	22.61	26.04	27.07	29.72	26.68	64.31	28.13	36.39	64.31	28.13	28.13	26.04	16.11	22.61	28.22	43.72	5.06	20.83	64.31	9.14	28.22	22.54
12.66	3.33	10.18	9.64	32.2	15.75	11.92	26.38	15.6	4.66	27.11	17.69	3.33	16.23	12.98	18.07	9.0	11.92	6.95	6.15	35.34	1.94	7.01	17.44
5.33	12.64	12.53	14.37	21.46	17.1	14.48	18.86	10.21	4.2	25.87	18.82	11.65	15.85	6.23	9.99	11.74	4.68	17.31	12.87	18.86	4.34	15.86	18.22
28.57	5.53	18.17	29.26	52.67	41.32	16.22	52.67	17.78	5.9	52.67	7.48	9.31	6.72	15.77	17.78	21.36	31.05	25.35	3.23	52.67	5.17	6.09	41.32
3.94	10.95	28.3	17.16	33.76	30.48	17.61	25.02	47.97	13.82	18.74	27.94	15.07	20.71	28.25	15.66	52.11	25.37	23.83	19.08	37.94	20.33	23.21	42.94
4.24	0.0	0.0	0.0	0.0	0.0	26.71	100.0	0.0	78.61	100.0	0.0	100.0	27.78	88.01	0.0	0.0	4.24	3.56	88.01	100.0	40.26	88.01	0.0
28.69	56.6	28.94	29.08	55.8	42.98	8.91	72.65	18.41	29.27	45.31	39.42	39.57	26.1	22.12	55.57	32.21	26.68	10.69	19.85	40.6	14.3	26.26	18.09
39.57	39.55	68.88	85.79	70.77	94.57	37.37	73.44	70.99	70.77	85.79	85.79	48.99	42.2	37.49	42.35	81.94	28.94	85.79	53.75	70.77	28.62	44.81	70.77
20.9	9.73	7.38	21.52	37.2	14.73	24.22	36.97	29.11	4.79	21.89	15.94	14.47	2.25	1.46	29.23	14.5	10.94	21.42	44.3	14.73	8.7	4.81	17.76
39.2	31.99	48.45	64.69	45.14	50.1	15.91	50.1	38.63	30.8	60.95	39.6	26.37	63.48	28.19	51.99	49.58	32.45	42.4	50.28	67.14	22.18	35.22	56.03
29.66	17.66	22.47	11.39	7.95	44.87	24.51	26.6	15.5	6.99	19.17	40.26	18.18	11.93	15.27	13.99	46.87	13.58	46.51	10.82	49.67	7.3	42.92	32.77
42.57	18.26	33.99	48.43	65.68	58.64	4.66	61.06	22.67	6.81	52.99	49.14	13.26	8.5	23.28	24.72	50.87	8.09	28.51	44.0	50.92	10.17	53.05	64.23
12.36	8.39	11.51	19.99	16.73	20.43	8.69	13.68	11.09	8.96	9.57	5.02	13.96	14.38	9.6	18.6	8.69	8.56	9.52	8.96	10.75	8.18	10.51	11.09
18.96	26.42	16.87	29.82	43.57	39.02	23.09	38.57	24.63	29.91	53.37	32.66	42.66	16.43	32.09	39.16	32.14	21.82	39.16	26.58	53.37	27.55	24.8	28.18
18.4	18.36	16.01	37.28	24.17	23.85	38.18	24.89	18.4	16.72	54.61	14.99	14.99	14.74	21.69	24.21	39.46	13.67	11.84	26.24	32.16	29.04	15.55	30.33
38.09	24.48	25.73	40.64	65.77	70.98	42.17	70.98	30.6	15.08	60.08	44.23	70.4	27.13	15.41	51.0	15.01	40.64	53.77	25.73	65.77	38.4	33.0	66.78
48.72	26.1	28.65	84.92	80.32	46.0	27.72	45.97	11.37	45.48	70.4	41.86	26.2	44.84	16.33	61.08	35.42	26.92	66.76	28.34	62.35	57.05	50.71	29.15
27.85	27.81	57.38	14.03	48.17	59.81	18.79	69.44	29.21	25.3	69.12	22.77	56.71	44.51	16.1	47.7	39.5	17.27	20.04	21.27	49.91	54.37	43.48	63.72
18.46	53.99	34.5	25.45	72.06	72.06	33.81	74.71	57.54	32.52	34.5	55.0	27.43	26.01	55.0	72.06	33.81	15.82	26.01	34.5	55.0	25.45	33.81	26.01
33.26	45.92	60.65	48.29	81.43	60.84	31.52	74.52	44.27	8.31	77.49	76.43	38.84	72.67	53.66	62.31	33.79	48.29	72.14	21.8	85.89	48.2	64.87	75.82
12.21	10.07	59.01	43.22	29.78	53.22	9.09	27.5	37.75	14.98	32.59	12.61	15.5	24.07	20.8	16.68	25.11	9.1	21.81	1.58	32.71	15.66	36.84	32.71
10.84	5.52	43.31	6.53	17.27	29.65	18.84	39.4	29.91	7.86	35.7	31.04	6.03	15.25	21.17	33.15	19.26	24.77	16.34	18.84	28.98	5.34	9.89	35.73
22.52	22.05	24.84	39.2	67.71	69.87	12.9	59.52	31.26	17.18	59.0	42.67	37.67	15.07	25.93	22.55	25.1	35.61	29.64	24.54	14.88	32.16	38.7	40.5
60.08	50.15	54.62	54.51	68.69	56.48	48.47	70.41	56.87	44.32	80.36	54.51	54.61	57.42	51.11	63.22	54.51	54.08	54.15	73.97	82.89	24.45	55.75	70.4
33.85	50.67	30.09	49.89	64.14	64.37	19.59	49.89	56.38	10.52	69.43	32.87	40.44	15.96	18.55	41.94	36.9	36.9	13.97	15.27	49.96	28.94	36.3	14.99
7.39	18.16	10.92	10.99	22.31	17.9	2.15	7.88	4.61	2.15	45.37	25.84	25.43	5.12	3.89	4.51	24.65	21.63	5.22	18.31	5.5	20.87	6.35	10.99
11.73	9.55	19.16	21.2	29.98	53.48	24.38	41.72	21.2	11.73	19.16	19.16	10.6	11.02	8.84	48.33	2.84	54.91	19.16	59.0	41.72	8.91	11.02	69.89
23.48	14.98	28.18	7.89	41.67	43.94	30.81	41.88	22.27	6.29	61.17	28.1	36.52	7.7	20.7	30.81	28.1	24.91	40.19	37.74	26.23	36.43	38.5	12.06
31.37	21.55	39.11	38.9	36.0	40.59	18.5	43.06	23.66	21.87	52.13	44.73	39.77	31.86	24.46	34.49	21.55	35.35	37.29	18.6	44.69	10.79	29.6	52.13
39.25	34.18	42.47	35.26	38.9	29.27	13.5	31.57	18.9	17.95	37.62	12.21	21.68	24.13	12.4	37.07	26.32	13.81	25.54	40.74	29.27	18.5	54.07	29.27
8.5	21.48	11.22	39.61	30.41	23.64	7.47	13.67	23.49	31.65	23.79	22.35	17.54	17.25	23.19	21.48	23.71	8.23	20.02	42.14	31.6	24.6	33.41	21.48
16.17	12.06	9.35	19.73	73.64	50.59	11.43	18.83	12.68	9.76	14.97	23.43	18.24	5.91	20.86	53.07	6.26	10.33	32.6	29.53	20.26	10.92	47.87	32.6
23.84	43.06	51.69	66.33	78.03	50.7	17.41	59.6	34.08	24.88	52.82	60.51	35.4	18.04	32.73	52.09	38.39	16.1	58.63	5.99	56.11	35.13	33.91	64.25
12.0	16.09	28.62	28.77	47.33	55.48	12.0	67.11	15.66	7.74	61.58	49.79	13.31	7.56	7.85	39.4	38.01	5.3	41.11	16.21	75.09	4.24	9.68	58.54
44.11	46.98	44.05	44.05	43.53	36.11	34.21	62.49	41.04	40.35	49.87	33.56	54.82	20.16	29.59	44.05	47.42	34.8	46.08	37.68	60.95	44.3	43.3	55.23
6.37	31.08	77.5	30.34	68.56	51.41	6.79	55.06	30.68	8.78	40.36	12.25	16.9	55.83	19.77	54.98	12.25	4.18	10.47	41.41	14.22	3.78	6.28	60.04
38.66	38.66	16.54	16.54	69.89	17.47	38.88	69.89	29.38	7.77	69.89	16.54	69.89	8.52	9.46	70.81	16.54	6.72	37.7	16.06	70.81	10.6	8.8	27.09
22.84	27.29	18.94	33.38	35.86	34.79	22.2	34.79	43.06	21.14	35.86	26.58	28.22	34.79	21.94	27.87	22.42	23.76	22.53	25.82	30.62	30.73	31.93	29.34
13.26	6.49	19.05	22.12	12.99	22.45	6.94	26.97	19.57	15.42	42.29	21.45	10.33	9.09	33.44	21.45	20.54	17.12	16.34	18.57	39.42	10.11	19.99	19.05
15.08	25.53	28.78	18.39	20.26	30.75	9.88	51.94	11.2	7.93	47.44	30.42	27.84	25.94	7.89	24.37	22.45	13.75	18.7	30.22	39.73	19.37	32.56	22.45
