Tiny Aya Global,GPT OSS 20B,UvA-MT,Qingqiu-MT-9B,Dubformer,DeepSeek V4 Pro,CUNI-EdUKate,Qwen 3.6 - 27b,Gemini 3.1 Pro,Ministral 3 - 14B,GoogleTranslate,Tower 9B,Mistral Medium 3.5,Command A+,Cohere CAT+,GPT OSS 120B,Qwen 3.5 - 9b,Gemma 4 - 4B,CUNI-MH-v3,TRIVE,SalamandraTA,GPT 5.5,Gemma 4 - 31B,GLM 4 - 9B
['Risiko'],['Risiko'],['Risiko'],['Risiko'],['Risiko'],['Risiko'],['Gefahr'],['Risiko'],['Risiko'],['Risiko'],[],[],['Risiko'],['Risiko'],['Risiko'],['Risiko'],['Risiko'],['Risiko'],[],['Risiko'],[],['Risiko'],['Risiko'],['Gefährdung']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['mobil Gerüst'],[],[],[],[],[],[],[],['mobil Gerüst'],[],[],[],[],[],['mobil Gerüst'],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['Schutzsystem gegen Absturz'],[],['Schutzsystem gegen Absturz'],['Auffangsystem'],[],[],['Schutzsystem gegen Absturz'],[],[],['Auffangsystem'],['Schutzsystem gegen Absturz'],[],[],['Schutzsystem gegen Absturz'],[],['Auffangsystem'],[],['Schutzsystem gegen Absturz'],[],['Schutzsystem gegen Absturz'],['Schutzsystem gegen Absturz'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],['Sanierung'],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['Gefahr'],[],[],[],[],[],[],[],[],[],['Risiko'],['Risiko'],[],[],[],[],[],['Risiko']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],['ständig Verbindung'],[],[],[],[],[],[],[],['ständig Verbindung'],[],[],[],[],['ständige Verbindung'],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['Schutzkleidung'],[],[],[],[],[],[],[],[],[],[],[],['Schutzkleidung'],[],['Schutzkleidung'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['Nachricht über einen Schaden zum Nachteil der öffentlichen Hand'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Schadensnachricht'],[],['Nachricht über einen Schaden zum Nachteil der öffentlichen Hand'],['Nachricht über einen Schaden zum Nachteil der öffentlichen Hand']
['Gas'],['Gas'],[],['Gas'],[],[],[],[],[],[],[],['Gas'],[],[],['Gas'],[],['Gas'],['Gas'],[],[],['Gas'],[],[],['Gas']
['Luftverkehr'],[],[],[],[],[],['Luftverkehr'],[],[],['Luftverkehr'],['Luftverkehr'],[],[],['Luftverkehr'],[],[],[],[],['Luftverkehr'],[],['Luftverkehr'],[],[],['Luftverkehr']
[],['Sicherheitsmaßnahme'],[],['Sicherheitsmaßnahme'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],['daktyloskopisch Datum'],[],['daktyloskopisch Datum'],[],[],['daktyloskopisch Datum'],[],[],[],['daktyloskopisch Datum'],[],[],[],['daktyloskopisch Datum'],['daktyloskopisch Datum'],[],[],['daktyloskopisch Datum'],['daktyloskopisch Datum'],[],['daktyloskopisch Datum'],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],['Biostoff'],['Biostoff'],['Biostoff'],[],['Biostoff'],['Biostoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],[]
['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],['biologischer Arbeitsstoff'],['Biostoff'],['Biostoff'],[],['Biostoff'],['Biostoff'],['Biostoff'],['biologisch Arbeitsstoff'],['Biostoff'],['Biostoff'],['biologischer Arbeitsstoff'],['Biostoff'],['Biostoff'],['Biostoff'],['Biostoff'],[],['Biostoff'],['biologischer Arbeitsstoff'],['Biostoff'],['Biostoff'],['biologischer Arbeitsstoff']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Risikoklasse'],['Risikostufe'],[],[],['Risikostufe'],[],['Risikoklasse'],['Risikostufe'],[],[],[],[],['Risikoklasse'],['Risikoklasse'],[],[],[],[],[],['Risikostufe'],[]
[],[],[],[],[],[],[],[],[],['Gefahr'],[],[],[],['Gefahr'],[],[],[],[],[],[],[],[],[],['Gefahr']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['Augenspüleinrichtung', 'Augenspüleinrichtung']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['Strahlenschutzbereich'],[],[],[],[],['Strahlenschutzbereich'],[],[],['Strahlenschutzbereich'],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Risikoklasse'],[],[],[],['Risikoklasse'],[],['Risikoklasse'],[],['Risikoklasse'],['Risikostufe'],[],[],[],['Risikoklasse'],[],[],[],['Risikoklasse'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Ministerium für Arbeit und soziale'],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Expositionswert für mechanische Vibrationen', 'Expositionswert für mechanische Vibrationen']",[],[],[],[],[],[],[],[]
"['Exposition', 'Exposition']",['Exposition'],[],['Exposition'],['Exposition'],['Exposition'],"['Exposition', 'Exposition']","['Exposition', 'Exposition']",['Exposition'],"['Exposition', 'Exposition']",['Exposition'],['Exposition'],['Exposition'],"['Exposition', 'Exposition']",['Exposition'],['Exposition'],[],['Exposition'],"['Exposition', 'Exposition']",['Exposition'],['Exposition'],['Exposition'],['Exposition'],"['Exposition', 'Exposition']"
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],['Gesundheitsüberwachung'],[],[],[],[],[],[],[],[],['Gesundheitsüberwachung'],[],[],[]
[],[],[],['arbeitsmedizinische Vorsorgeuntersuchung'],[],[],[],[],[],[],[],[],['arbeitsmedizinische Vorsorgeuntersuchung'],[],['arbeitsmedizinische Vorsorgeuntersuchung'],['arbeitsmedizinische Vorsorgeuntersuchung'],['arbeitsmedizinische Vorsorgeuntersuchung'],['arbeitsmedizinische Vorsorgeuntersuchung'],[],[],['arbeitsmedizinische Vorsorgeuntersuchung'],[],[],[]
[],[],['arbeitsmedizinisch Untersuchung'],['arbeitsmedizinisch Untersuchung'],[],['arbeitsmedizinisch Untersuchung'],[],['arbeitsmedizinisch Untersuchung'],[],[],[],[],['arbeitsmedizinisch Untersuchung'],['arbeitsmedizinische Untersuchung'],['arbeitsmedizinische Untersuchung'],['arbeitsmedizinisch Untersuchung'],['arbeitsmedizinisch Untersuchung'],['arbeitsmedizinische Untersuchung'],[],[],['Arbeitsmedizinische Untersuchung'],[],['arbeitsmedizinisch Untersuchung'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],['Ergonomie'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],['Ergonomie'],[],[],[],['Ergonomie'],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],"['elektrischer Strom', 'Strom']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Handwerkzeug'],[],[],['Handwerkzeug'],[],['Handwerkzeug'],[],['Handwerkzeug'],['Handwerkzeug'],[],['Handwerkzeug'],[],[],[],[],[],[],['Handwerkzeug'],[],[],['Handwerkzeug']
[],[],[],[],[],[],[],[],[],['Gesundheitsüberwachung'],[],[],['Gesundheitsüberwachung'],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Freileitung'],[],[],['Freileitung'],[],[],[],['Freileitung'],[],['Freileitung'],[],['Freileitung'],[],[],[],[],['Freileitung'],['Freileitung'],['Freileitung'],[],['Freileitung'],[],[],['Freileitung']
[],['Freileitung'],[],[],[],[],[],[],[],[],['Freileitung'],[],[],[],[],[],[],[],[],[],[],[],[],['Freileitung']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['ELV-Stromkreis'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Kleinspannungsstromkreis'],[]
['elektrisch Gerät'],['elektrisch Gerät'],[],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],[],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],[],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],[],['elektrisch Gerät'],['elektrisch Gerät'],[]
['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät'],[],['elektrisch Gerät'],['elektrisch Gerät'],['elektrisch Gerät']
"['Gefahr', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Gefahr', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Gefahr', 'Gefährdung']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Gefahr', 'Gefahr']","['Risiko', 'Risiko']","['Risiko', 'Risiko']","['Risiko', 'Risiko']"
[],[],"['Not-Halt-Befehlsgerät', 'Not-Halt-Befehlsgerät']","['Not-Halt-Gerät', 'Not-Halt-Gerät']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Not-Halt-Befehlsgerät', 'Not-Halt-Befehlsgerät']",['Not-Halt-Befehlsgerät'],['Not-Halt-Befehlsgerät'],[],['Not-Halt-Gerät']
,,,,,,,,,,,,,,,,,,,,,,,
['Gefahr'],[],[],[],[],[],['Gefahr'],[],[],[],[],[],[],[],[],[],['Gefahr'],[],['Gefahr'],[],[],[],[],['Gefahr']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"['Gefahr', 'Gefahr']",[],[],[],[],[],"['Gefahr', 'Gefahr']",[],[],"['Gefahr', 'Gefahr']","['Gefahr', 'Gefahr']",[],[],[],[],"['Gefahr', 'Gefahr']",[],[],"['Gefahr', 'Gefahr']",[],[],[],[],"['Risiko', 'Risiko']"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Hitzeerkrankung']
[],[],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],[],['kollektiv Schutzeinrichtung'],[],[],[],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],[],[],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung'],['kollektiv Schutzeinrichtung']
[],[],[],[],[],[],[],[],['Informationsschreiben'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Absatz'],[],['Abs.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['digitales Dokument'],[],[],[],[],[],['elektronisches Dokument'],[],[],['elektronisches Dokument'],[],[],[],[],[],[],[],[],[],[],['digitales Dokument']
[],[],[],[],['Bewertung der Lernerfolge'],[],[],[],[],[],[],[],[],['Bewertung der Lernerfolge'],['Bewertung der Lernerfolge'],[],[],[],[],[],[],[],['Bewertung der Lernerfolge'],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Isolation'],['Isolation'],[],[],[],[],[],[],[],['Isolation'],['Isolation'],['Isolation'],[],[],[],['Isolation'],[],['Isolation'],['Isolierung'],[],[],[],[],['Isolation']
['Isolation'],['Isolation'],[],['Isolierung'],[],[],[],['Isolation'],[],['Isolation'],[],['Isolierung'],[],['Isolation'],[],['Isolation'],['Isolierung'],['Isolation'],[],[],['Isolation'],[],[],['Isolierung']
[],[],[],[],[],[],[],[],[],['digitale Identität'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],['Mortalität'],[],[],[],[],['Mortalität'],[],[],['Sterblichkeit'],['Mortalität'],[],['Sterblichkeit'],['Sterblichkeit'],[],[],[],[],['Sterblichkeit']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],['Schutzausrüstung'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],['arbeitsbedingt Stress'],[],[],[],[],[],[],[],[],[]
"['Umfrage', 'Umfrage']",['Umfrage'],"['Umfrage', 'Umfrage']","['Umfrage', 'Befragung']","['Umfrage', 'Umfrage']","['Umfrage', 'Umfrage']",[],"['Umfrage', 'Umfrage']","['Umfrage', 'Umfrage']",['Umfrage'],[],['Umfrage'],['Umfrage'],['Umfrage'],"['Umfrage', 'Befragung']",['Umfrage'],"['Umfrage', 'Umfrage']",['Umfrage'],[],"['Umfrage', 'Umfrage']",['Umfrage'],"['Befragung', 'Umfrage']","['Umfrage', 'Umfrage']",['Umfrage']
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],['vergünstigt Kredit'],[],[],[],[],[],[],[],['begünstigt Kredit'],[],[],[],[],['begünstigt Kredit'],[],[],[],[],[],[],['vergünstigt Kredit']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['Zuschuss'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
['Impfstoff'],[],[],[],[],[],['Impfstoff'],[],[],[],['Impfstoff'],[],[],['Impfstoff'],[],[],['Impfstoff'],[],[],[],[],[],[],['Impfstoff']
"['Impfstoff', 'Impfstoff']",[],[],[],[],[],['Impfstoff'],[],[],[],['Impfstoff'],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Antigen-Schnelltest'],[],[],[],[],[],[],[],[],[],['Antigen-Schnelltest'],[],['Antigen-Schnelltest'],[],[],[],[],['Antigen-Schnelltest'],['Antigen-Schnelltest'],[],['Speicheltest'],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],['Statut'],[],[],[],[],[],[],[],['Statut'],['Statut'],[],[],['Statut'],[],[],[],['Statut'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
['Straße'],[],[],[],[],[],['Straße'],[],[],[],['Straße'],[],[],[],[],[],['Straße'],[],['Straße'],[],[],[],[],['Straße']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],['Denkmalschutz'],[],[],[],[],[],[],[],[],[],['Denkmalschutz'],[],[],['Denkmalschutz'],[],[],[],[],[],['Denkmalschutz'],[],[],[]
[],[],[],[],[],[],[],[],[],['Landschaftsschutz'],[],[],[],[],[],[],[],[],[],[],[],[],[],['Landschaftsschutz']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Rechtssprechungssektion'],[],[],[]
[],['vereinigt Sektion'],[],['vereinigt Sektion'],['vereinigt Sektion'],[],[],[],[],[],[],['vereinigt Sektion'],['vereinigte Sektion'],['vereinigte Sektion'],['vereinigte Sektion'],[],[],[],[],[],[],[],['vereinigte Sektion'],['vereinigte Sektion']
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],['Präsident der Rechnungshof'],[],[],[],[],[],[],[],['Präsident der Rechnungshof'],[],[],[],[],[],['Präsident der Rechnungshof'],[],[],[],[],[],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],['Risikoklasse'],[],[],[],[],[],[],[],[],[],[],[],[],['Risikostufe'],[]
,,,,,,,,,,,,,,,,,,,,,,,
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
